"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,50,ethanol,,,100 g solvent dissolves. 0.925 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,ethanol,,,100 g solvent dissolves. 0.273 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 0.960 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,diethyl ether,,,100 g solvent dissolves. 0.345 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,30,diethyl ether,,,100 g solvent dissolves. 0.480 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,acetone,,,100 g solvent dissolves. 7.003 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,acetone,,,100 g solvent dissolves. 19.163 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,ethyl acetate,,,100 g solvent dissolves. 1.863 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethyl acetate,,,100 g solvent dissolves. 4.707 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,CS2,,,100 g solvent dissolves. 0.067 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,30,CS2,,,100 g solvent dissolves. 0.135 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,16,pyridine,,,100 g solvent dissolves. 5.727 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,pyridine,,,100 g solvent dissolves. 23.630 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 76][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,,pyridine,,,1 part(s) of substance.dissolves in:10 parts of solvent.,"Friedlaender[Chemische Berichte,?1899, vol. 32, p. 3530]"
,,,,,,,Full Text
,,,,,,,Details
,,,pyridine,,,1 part(s) of substance.dissolves in:1.5 parts of solvent.,"Friedlaender[Chemische Berichte,?1899, vol. 32, p. 3530]"
,,,,,,,Full Text
,,,,,,,Details
,,19,CHCl3,,,1.096 part(s) of substance.dissolves in:100 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,19,ethanol,,,0.1886 part(s) of substance.dissolves in:100 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,19,benzene,,,0.72 part(s) of substance.dissolves in:100 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
