"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,10.21,acetone,,,Solubility: 7.673 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,-1.93,butanone,,,Solubility: 7.741 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,13.86,acetone,,,Solubility: 8.113 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,2.36,butanone,,,Solubility: 8.287 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,17.65,acetone,,,Solubility: 8.608 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,7.74,butanone,,,Solubility: 8.916 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,,21.21,acetone,,,Solubility: 9.166 molpercent,"Pascual, Gladys Kate;?Donnellan, Philip;?Glennon, Brian;?Kamaraju, Vamsi Krishna;?Jones, Roderick C.[Journal of Chemical and Engineering Data,?2017, vol. 62, # 10, p. 3193 - 3205]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
