"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,50,heptane,,,Solubility: 38.44 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,25,dimethylsulfoxide,,,Solubility: 12.24 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,30,dimethylsulfoxide,,,Solubility: 15.13 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,40,dimethylsulfoxide,,,Solubility: 23.24 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,50,dimethylsulfoxide,,,Solubility: 35.38 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60,dimethylsulfoxide,,,Solubility: 46.08 mol-percent,"Chartov, E. M.;?Zaretskii, M. I.;?Golub, V. B.;?Taits, S. Z.[Journal of applied chemistry of the USSR,?1983, vol. 56, # 9, p. 1946 - 1950][Zhurnal Prikladnoi Khimii (Sankt-Peterburg, Russian Federation),?1983, vol. 56, # 9, p. 2089 - 2093]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,"Wasser, 25grad","Epshtein;?Nizhnii[Pharmaceutical Chemistry Journal,?1979, vol. 13, # 10, p. 1045,1046][Khimiko-Farmatsevticheskii Zhurnal,?1979, vol. 13, # 10, p. 57]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loesl. in H2O,"Mackay;?Shiv[Journal of Chemical and Engineering Data,?1977, vol. 22, p. 399,400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"in fl. NH3: ¶§H, ¶§S","Farhataziz;?Perkey[Journal of Physical Chemistry,?1976, vol. 80, p. 122,124, 125]"
,,,,,,,Full Text
,,,,,,,Cited 11 timesDetails
,,,,,,in H2O,"Vesala[Acta chemica Scandinavica. Series A: Physical and inorganic chemistry,?1974, vol. 28, p. 839,841]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Ben-Naim et al.[Journal of Physical Chemistry,?1973, vol. 77, p. 95,97-101]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,H2O:,"Wauchope;?Getzen[Journal of Chemical and Engineering Data,?1972, vol. 17, p. 38]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"Loeslichkeit in W. (S.1488, 1.Absatz)","Okubo;?Ise[Journal of Physical Chemistry,?1969, vol. 73, p. 1488,1491, 1493]"
,,,,,,,Full Text
,,,,,,,Cited 33 timesDetails
,,,,,,,"Wirth et al.[Molecular Crystals,?1968, vol. 4, p. 321]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Wirth et al.[Makromolekulare Chemie,?1963, vol. 63, p. 53,60,66]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in W. (S.406),"Balmforth et al.[Journal of the Society of Dyers and Colourists,?1966, vol. 82, p. 405,409]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"v. CuCl2, AlCl3, AlCl3+CuCl2 i. System Biphenyl+o-Dichlorbenzol","Kovacic;?Lange[Journal of Organic Chemistry,?1964, vol. 29, p. 2416,2417, 2419]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,i. Tetramethylharnstoff,"Luettringhaus,A.;?Dirksen,H.-W.[Angewandte Chemie,?1963, vol. 75, p. 1059 - 1068]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"i. aq. Na2SO4, aq. Tetramethylammoniumbromid b. 25grad","Deno;?Spink[Journal of Physical Chemistry,?1963, vol. 67, p. 1347]"
,,,,,,,Full Text
,,,,,,,Cited 51 timesDetails
,,,,,,"i. W. b. 25grad, Fig. 4","Franks et al.[Journal of the Chemical Society,?1963, p. 2716,2721]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"i. CCl4 zw. 30 und 54grad, s.Tab.I","McLaughlin;?Zainal[Journal of the Chemical Society,?1960, p. 2485,2486]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,i. Cyclohexan zw. 26.3grad u. 58.0grad,"McLaughlin;?Zainal[Journal of the Chemical Society,?1960, p. 3854,3855]"
,,,,,,,Full Text
,,,,,,,Details
440,in solution,20,toluene,,,,"Kern et al.[Makromolekulare Chemie,?1959, vol. 31, p. 154,174]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,at:37-63 degreeC.,"McLaughlin;?Zainal[Journal of the Chemical Society,?1959, p. 863,864]"
,,,,,,,Full Text
,,,,,,,Details
112,in solution,20,heptane,,,,"Strohmeyer;?Huempfner[Chemische Berichte,?1957, vol. 90, p. 2339]"
,,,,,,,Full Text
,,,,,,,Details
350,in solution,20,diethyl ether,,,,"Strohmeyer;?Huempfner[Chemische Berichte,?1957, vol. 90, p. 2339]"
,,,,,,,Full Text
,,,,,,,Details
472,in solution,20,benzene,,,,"Strohmeyer;?Huempfner[Chemische Berichte,?1957, vol. 90, p. 2339]"
,,,,,,,Full Text
,,,,,,,Details
476,in solution,20,dioxane,,,,"Strohmeyer;?Huempfner[Chemische Berichte,?1957, vol. 90, p. 2339]"
,,,,,,,Full Text
,,,,,,,Details
510,in solution,20,CHCl3,,,,"Strohmeyer;?Huempfner[Chemische Berichte,?1957, vol. 90, p. 2339]"
,,,,,,,Full Text
,,,,,,,Details
,,,liquid carbon dioxide,,,at:21-26 degreeC.,"Francis[Journal of Physical Chemistry,?1954, vol. 58, p. 1099,1104]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 2.E0 weight-percent,"Francis, A. W.[Journal of Physical Chemistry,?1954, vol. 58, p. 1099 - 1114]"
,,,,,,,Full Text
,,,,,,,Cited 227 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. HCl,,,,"Paul[Journal of the American Chemical Society,?1952, vol. 74, p. 5274,5275, 5277]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. HClO4,,,,"Paul[Journal of the American Chemical Society,?1952, vol. 74, p. 5274,5275, 5277]"
,,,,,,,Full Text
,,,,,,,Details
0.00748,in pure solvent,25,H2O,,,,"Bohon;?Claussen[Journal of the American Chemical Society,?1951, vol. 73, p. 1571,1574]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Baxendale et al.[Philosophical Transactions of the Royal Society of London,?1951, vol. <a> 243, p. 169,192, 193]</a>"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,at:0.4-43 degreeC.,"Bohon;?Claussen[Journal of the American Chemical Society,?1951, vol. 73, p. 1571,1574]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. AgNO3,,,,"Andrews;?Keefer[Journal of the American Chemical Society,?1949, vol. 71, p. 3644][Journal of the American Chemical Society,?1950, vol. 72, p. 5801]"
,,,,,,,Full Text
,,,,,,,Cited 106 timesDetails
,,,CCl4,,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,,heptane,,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,,"1,4-dichloro-benzene",,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,,CS2,,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,,dioxane,,,at:30-60 degreeC.,"Warner;?Scheib;?Svirbely[Journal of Chemical Physics,?1934, vol. 2, p. 590,591]"
,,,,,,,Full Text
,,,,,,,Details
,,23,CCl4,,,1 g solvent dissolves. 0.43 g Substance.,"Huntress;?Hershberg;?Cliff[Journal of the American Chemical Society,?1931, vol. 53, p. 2720,2724]"
,,,,,,,Full Text
,,,,,,,Details
,,23,benzene,,,1 g solvent dissolves. 1.0 g Substance.,"Huntress;?Hershberg;?Cliff[Journal of the American Chemical Society,?1931, vol. 53, p. 2720,2724]"
,,,,,,,Full Text
,,,,,,,Details
,,23,ethanol,,,1 g solvent dissolves. 0.054 g Substance.,"Huntress;?Hershberg;?Cliff[Journal of the American Chemical Society,?1931, vol. 53, p. 2720,2724]"
,,,,,,,Full Text
,,,,,,,Details
,,23,diethyl ether,,,1 g solvent dissolves. 0.75 g Substance.,"Huntress;?Hershberg;?Cliff[Journal of the American Chemical Society,?1931, vol. 53, p. 2720,2724]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,readily sol. in liquid SO2;,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 138, page 300 - 302]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Walden, P.;?Centnerszwer, M.[Chemische Berichte,?1899, vol. 32, p. 2862 - 2871]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,methanol,,,6.57 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,ethanol,,,9.98 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,25,CCl4,,,100 g solvent dissolves. 143 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,heptane,,,100 g solvent dissolves. 19 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,100 g solvent dissolves. 95 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,methanol,,,100 g solvent dissolves. 7 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,diethyl ether,,,100 g solvent dissolves. 63 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,acetone,,,100 g solvent dissolves. 95 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.1 g Substance.,"Anderson[United States Atomic Energy Commission, ANL-5121 <1953> 6]"
,,,,,,,Full Text
,,,,,,,Details
