"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,25,"CHCl3, CCl4",,,,Am. Cyanamid Co. in Smolin;?Rapoport[Chem. heterocycl. Compounds 13<1959>49]
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, nitrobenzene",,,,Am. Cyanamid Co. in Smolin;?Rapoport[Chem. heterocycl. Compounds 13<1959>49]
,,,,,,,Full Text
,,,,,,,Details
,,25,"dioxane, acetone",,,,Am. Cyanamid Co. in Smolin;?Rapoport[Chem. heterocycl. Compounds 13<1959>49]
,,,,,,,Full Text
,,,,,,,Details
,,25,acrylonitrile,,,,Am. Cyanamid Co. in Smolin;?Rapoport[Chem. heterocycl. Compounds 13<1959>49]
,,,,,,,Full Text
,,,,,,,Details
,,25,nitrobenzene,,,Solubility: 1.8E1 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,Solubility: 1.9E1 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
,,25,CHCl3,,,Solubility: 2.0E1 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
,,25,acetone,,,Solubility: 2.5E1 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
,,25,dioxane,,,Solubility: 5.5E1 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
,,25,CCl4,,,Solubility: 7.5E0 g/100g solvent,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.D3, 7.2.8.7, page 286 - 287]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,Anonymous[New Prod. Bull. 1 (1949) 22/40]
,,,,,,,Full Text
,,,,,,,Details
