"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,17,toluene,,,100 g solvent dissolves. 77.585 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 224.59 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CHCl3,,,100 g solvent dissolves. 73.624 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 165.75 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CCl4,,,100 g solvent dissolves. 17.416 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 99.11 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,methanol,,,100 g solvent dissolves. 8.718 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 28.18 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,ethanol,,,100 g solvent dissolves. 6.991 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 30.19 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,ethanol,,,100 g solvent dissolves. 10.482 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 33.66 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,diethyl ether,,,100 g solvent dissolves. 52.215 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,acetone,,,100 g solvent dissolves. 127.516 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,acetone,,,100 g solvent dissolves. 315.78 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,ethyl acetate,,,100 g solvent dissolves. 75.675 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethyl acetate,,,100 g solvent dissolves. 224.59 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CS2,,,100 g solvent dissolves. 28.850 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.0153 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,30,diethyl ether,,,100 g solvent dissolves. 73.19 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
,,33.5,CS2,,,100 g solvent dissolves. 69.84 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 74][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 18]"
,,,,,,,Full Text
,,,,,,,Details
