"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,50,benzene,,,100 g solvent dissolves. 25.7 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CHCl3,,,100 g solvent dissolves. 5.6 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 19.8 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,diethyl ether,,,100 g solvent dissolves. 3.1 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,34,diethyl ether,,,100 g solvent dissolves. 7.2 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,pyridine,,,100 g solvent dissolves. 20.1 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,50,pyridine,,,100 g solvent dissolves. 71.0 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CS2,,,100 g solvent dissolves. 0.4 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,34.5,CS2,,,100 g solvent dissolves. 1.0 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CCl4,,,100 g solvent dissolves. 0.4 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 1.8 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,15,toluene,,,100 g solvent dissolves. 6.4 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 20.0 g Substance.,"Desvergnes[1927, vol. 36, p. 196]"
,,,,,,,Full Text
,,,,,,,Details
,,51,benzene,,,Solubility :21.01 percent.,"Sidgwick;?Aldous[Journal of the Chemical Society,?1921, vol. 119, p. 1003,1004]"
,,,,,,,Full Text
,,,,,,,Details
,,112.9,benzene,,,Solubility :100 percent.,"Sidgwick;?Aldous[Journal of the Chemical Society,?1921, vol. 119, p. 1003,1004]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,methanol,,,6.13 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Recueil des Travaux Chimiques des Pays-Bas,?1892, vol. 11, p. 156][Zeitschrift fuer Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,19.5,ethanol,,,3.95 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Recueil des Travaux Chimiques des Pays-Bas,?1892, vol. 11, p. 156][Zeitschrift fuer Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,1 part(s) of substance.dissolves in:21 parts of solvent.in boiling solvent.,"Gruner[Journal fur praktische Chemie (Leipzig 1954),?1867, vol. <1> 102, p. 223][Jahresbericht ueber die Fortschritte der Chemie und Verwandter Theile Anderer Wissenschaften,?1867, p. 620]"
,,,,,,,Full Text
,,,,,,,Details
,,18,H2O,,,1 part(s) of substance.dissolves in:197 parts of solvent.,"Gruner[Journal fur praktische Chemie (Leipzig 1954),?1867, vol. <1> 102, p. 223][Jahresbericht ueber die Fortschritte der Chemie und Verwandter Theile Anderer Wissenschaften,?1867, p. 620]"
,,,,,,,Full Text
,,,,,,,Details
,,0,H2O,,,1 part(s) of substance.dissolves in:7261 parts of solvent.,"Gruner[Journal fur praktische Chemie (Leipzig 1954),?1867, vol. <1> 102, p. 223][Jahresbericht ueber die Fortschritte der Chemie und Verwandter Theile Anderer Wissenschaften,?1867, p. 620]"
,,,,,,,Full Text
,,,,,,,Details
