"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,39.99,water,,,Solubility: 0.05215 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,water,,,Solubility: 0.07742 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,-0.01,toluene,,,Solubility: 0.0844 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,toluene,,,Solubility: 0.1593 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,-0.01,methanol,,,Solubility: 0.1638 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,acetonitrile,,,Solubility: 0.1688 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,water,,,Solubility: 0.2567 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,toluene,,,Solubility: 0.268 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,-0.01,dichloromethane,,,Solubility: 0.28 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,dichloromethane,,,Solubility: 0.346 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,toluene,,,Solubility: 0.3475 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,39.99,toluene,,,Solubility: 0.4353 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,-0.01,ethyl acetate,,,Solubility: 0.504 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,ethyl acetate,,,Solubility: 0.64 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,toluene,,,Solubility: 0.6931 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,methanol,,,Solubility: 0.8616 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,dichloromethane,,,Solubility: 1.1454 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,dichloromethane,,,Solubility: 1.151 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,9.99,ethanol,,,Solubility: 1.3944 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,acetonitrile,,,Solubility: 1.4422 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,ethanol,,,Solubility: 1.5018 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,acetonitrile,,,Solubility: 1.7218 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,39.99,methanol,,,Solubility: 13.676 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,methanol,,,Solubility: 16.308 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,39.99,acetonitrile,,,Solubility: 2.5608 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,acetonitrile,,,Solubility: 2.7884 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,methanol,,,Solubility: 3.1812 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,ethanol,,,Solubility: 3.546 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,19.99,ethyl acetate,,,Solubility: 3.55 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,ethyl acetate,,,Solubility: 3.606 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,39.99,ethyl acetate,,,Solubility: 4.69 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,ethyl acetate,,,Solubility: 4.92 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,39.99,ethanol,,,Solubility: 5.104 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,29.99,methanol,,,Solubility: 7.586 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,49.99,ethanol,,,Solubility: 7.624 mol/l,"Zhang, Xiang;?Chen, Jian;?Hu, Jinzhong;?Liu, Min;?Cai, Zhuoer;?Xu, Yang;?Sun, Baiwang[Journal of Chemical Research,?2021, vol. 45, # 11-12, p. 1100 - 1106]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,,,,,,good solubility in some general organic solvents including the alcohols of CH3OH and C2H5OH and the haloalkanes of CH2Cl2?and CHCl3,"Hu, Kaikai;?Jin, Shouwen;?Li, Minghui;?Li, Xiaoliang;?Lin, Zhihao;?Liu, Bin;?Wang, Daqi[Journal of Molecular Structure,?2020, vol. 1220]"
,,,,,,,Full Text
,,,,,,,Cited 3 timesDetailsAbstract
244.58,in pure solvent,25,"ethanol, H2O",87.6:12.4,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
182.027,in pure solvent,25,"ethanol, H2O",76.0:24.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
136.052,in pure solvent,25,"ethanol, H2O",64.7:35.3,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
72.9479,in pure solvent,25,"ethanol, H2O",54.1:45.9,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
29.8643,in pure solvent,25,"ethanol, H2O",44.0:56.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
8.92421,in pure solvent,25,"ethanol, H2O",34.4:65.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
8.2223,in pure solvent,25,"ethanol, H2O",25.3:74.7,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
6.85192,in pure solvent,25,"ethanol, H2O",16.4:83.6,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
3.7602,in pure solvent,25,"ethanol, H2O",8.0:92.0,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
2.55694,in pure solvent,25,H2O,,,,"Dey;?Biswas;?Lahiri[Journal of the Indian Chemical Society,?2003, vol. 80, # 4, p. 271 - 279]"
,,,,,,,Full Text
,,,,,,,Cited 4 timesDetailsAbstract
,in pure solvent,5,H2O,,,Solubility: 0.0096 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,7.5,H2O,,,Solubility: 0.0098 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,10,H2O,,,Solubility: 0.0118 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,12.2,H2O,,,Solubility: 0.0118 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,15,H2O,,,Solubility: 0.0138 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,17,H2O,,,Solubility: 0.0141 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,20,H2O,,,Solubility: 0.0161 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,22,H2O,,,Solubility: 0.017 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.0191 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,27,H2O,,,Solubility: 0.0206 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,30,H2O,,,Solubility: 0.0227 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,32,H2O,,,Solubility: 0.0252 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,35,H2O,,,Solubility: 0.0285 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,37.5,H2O,,,Solubility: 0.0314 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,40,H2O,,,Solubility: 0.0352 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,42.5,H2O,,,Solubility: 0.0386 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,45,H2O,,,Solubility: 0.0429 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,47.8,H2O,,,Solubility: 0.0493 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,50,H2O,,,Solubility: 0.0543 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,52.9,H2O,,,Solubility: 0.0636 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,55,H2O,,,Solubility: 0.0703 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,60,H2O,,,Solubility: 0.0888 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,62.5,H2O,,,Solubility: 0.1036 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,65,H2O,,,Solubility: 0.1165 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,68,H2O,,,Solubility: 0.1145 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
,in pure solvent,70,H2O,,,Solubility: 0.1609 mol/kg,"Manzurola, Emanuel;?Apelblat, Alexander[Journal of Chemical Thermodynamics,?2002, vol. 34, # 7, p. 1127 - 1136]"
,,,,,,,Full Text
,,,,,,,Cited 503 timesDetailsAbstract
3.409,in pure solvent,24.9,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4.529,in pure solvent,24.9,"H2O, ethanol",92.0:8.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
7.571,in pure solvent,24.9,"H2O, ethanol",83.6:16.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
20.74,in pure solvent,24.9,"H2O, ethanol",74.7:25.3,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
90.612,in pure solvent,24.9,"H2O, ethanol",65.6:34.4,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
213.897,in pure solvent,24.9,"H2O, ethanol",56.0:44.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
269.598,in pure solvent,24.9,"H2O, ethanol",45.9:54.1,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
319.349,in pure solvent,24.9,"H2O, ethanol",35.3:64.7,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
387.685,in pure solvent,24.9,"H2O, ethanol",24.0:76.0,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
414.407,in pure solvent,24.9,"H2O, ethanol",12.4:87.6,,,"Biswas, P. K.;?Lahiri, S. C.[Journal of the Indian Chemical Society,?1994, vol. 71, # 9, p. 551 - 556]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
2.557,in pure solvent,25,H2O,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
270.016,in pure solvent,25,ethanol,,,,"Biswas, P. K.;?Lahiri, S. C.;?Dey, B. P.[Bulletin of the Chemical Society of Japan,?1993, vol. 66, # 10, p. 2785 - 2789]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
