"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,24.84,methanol,,,Solubility: 10.83 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,methanol,,,Solubility: 12.14 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,methanol,,,Solubility: 13.26 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,methanol,,,Solubility: 15.12 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,methanol,,,Solubility: 16.76 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,methanol,,,Solubility: 18.32 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,ethanol,,,Solubility: 2.29 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,ethanol,,,Solubility: 2.74 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,ethanol,,,Solubility: 3.21 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,ethanol,,,Solubility: 4.63 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,ethanol,,,Solubility: 5.35 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,ethanol,,,Solubility: 5.93 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,isopropyl alcohol,,,Solubility: 0.51 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,isopropyl alcohol,,,Solubility: 0.63 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,isopropyl alcohol,,,Solubility: 0.78 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,isopropyl alcohol,,,Solubility: 1.24 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,isopropyl alcohol,,,Solubility: 1.65 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,isopropyl alcohol,,,Solubility: 2.05 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,ethanol,,,Solubility: 3.85 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,isopropyl alcohol,,,Solubility: 1 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,acetone,,,Solubility: 0.26 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,acetone,,,Solubility: 0.32 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,acetone,,,Solubility: 0.37 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,acetone,,,Solubility: 0.43 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,acetone,,,Solubility: 0.51 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,acetone,,,Solubility: 0.58 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,acetone,,,Solubility: 0.64 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,acetonitrile,,,Solubility: 0.2 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,acetonitrile,,,Solubility: 0.24 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,acetonitrile,,,Solubility: 0.28 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,acetonitrile,,,Solubility: 0.34 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,acetonitrile,,,Solubility: 0.4 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,acetonitrile,,,Solubility: 0.45 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,acetonitrile,,,Solubility: 0.6 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,ethyl acetate,,,Solubility: 0.1 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,ethyl acetate,,,Solubility: 0.13 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,ethyl acetate,,,Solubility: 0.17 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,ethyl acetate,,,Solubility: 0.23 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,ethyl acetate,,,Solubility: 0.3 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,ethyl acetate,,,Solubility: 0.38 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,ethyl acetate,,,Solubility: 0.48 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,19.84,tetrahydrofuran,,,Solubility: 0.53 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,24.84,tetrahydrofuran,,,Solubility: 0.67 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,29.84,tetrahydrofuran,,,Solubility: 0.87 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,34.84,tetrahydrofuran,,,Solubility: 1.05 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,39.84,tetrahydrofuran,,,Solubility: 1.28 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,44.84,tetrahydrofuran,,,Solubility: 1.53 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
,in pure solvent,49.84,tetrahydrofuran,,,Solubility: 1.74 mol/1000mol,"Shalmashi, Anvar;?Eliassi, Ali[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1332 - 1334]"
,,,,,,,Full Text
,,,,,,,Cited 71 timesDetailsAbstract
330,in pure solvent,19.85,H2O,,,,"Krysanova;?Kotova;?Selemenev;?Davydova[Russian Journal of Physical Chemistry,?2004, vol. 78, # 7, p. 1156 - 1158]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
326,in pure solvent,20,H2O,,,,"Sugimori;?Kawashima;?Takeuchi;?Hino;?Niwa;?Ohno;?Mori[Chemical and Pharmaceutical Bulletin,?1990, vol. 38, # 1, p. 188 - 192]"
,,,,,,,Full Text
,,,,,,,Cited 12 timesDetailsAbstract
,in pure solvent,7,H2O,,,Solubility: 1.994 mol-percent,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1989, vol. 21, # 9, p. 1005 - 1008]"
,,,,,,,Full Text
,,,,,,,Cited 103 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 3.334 mol-percent,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1989, vol. 21, # 9, p. 1005 - 1008]"
,,,,,,,Full Text
,,,,,,,Cited 103 timesDetailsAbstract
,in pure solvent,65,H2O,,,Solubility: 8.850 mol-percent,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1989, vol. 21, # 9, p. 1005 - 1008]"
,,,,,,,Full Text
,,,,,,,Cited 103 timesDetailsAbstract
,,,H2O,,,,"Slobodin et al.[Zhurnal Prikladnoi Khimii,?1946, vol. 19, p. 170][Chem.Abstr.,?1947, p. 2394]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. ethanol,,,,"Slobodin et al.[Zhurnal Prikladnoi Khimii,?1946, vol. 19, p. 170][Chem.Abstr.,?1947, p. 2394]"
,,,,,,,Full Text
,,,,,,,Details
