"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
14.4,in pure solvent,60,propan-1-ol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
19.9,in pure solvent,25,methanol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
20.4,in pure solvent,25,tetrahydrofuran,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
23.7,in pure solvent,25,"ethanol, water",ethanol (90 percent); water (10 percent),Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
24.7,in pure solvent,60,"ethanol, water",ethanol (96 percent); water (4 percent),Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.4,in pure solvent,5,propan-1-ol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.6,in pure solvent,5,ethanol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.7,in pure solvent,25,butanone,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4,in pure solvent,25,propan-1-ol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4.1,in pure solvent,25,acetone,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4.4,in pure solvent,25,ethanol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
4.7,in pure solvent,20,propan-1-ol,,Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
6.7,in pure solvent,0,"ethanol, water",ethanol (96 percent); water (4 percent),Paragraph 00329,,"Current Patent Assignee:?ACERTA PHARMA?- WO2017/2095,?2017, A1"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
