"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,30,CCl4,,,100 g solvent dissolves. 0.1 g Substance.,"Clark[Journal of Industrial and Engineering Chemistry,?1919, vol. 11, p. 206][Chemisches Zentralblatt,?1919, vol. 90, # IV, p. 511]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 0.3 g Substance.,"Clark[Journal of Industrial and Engineering Chemistry,?1919, vol. 11, p. 206][Chemisches Zentralblatt,?1919, vol. 90, # IV, p. 511]"
,,,,,,,Full Text
,,,,,,,Details
,,15.5,diethyl ether,,,100 g solvent dissolves. 2.5 g Substance.,"Clark[Journal of Industrial and Engineering Chemistry,?1919, vol. 11, p. 206][Chemisches Zentralblatt,?1919, vol. 90, # IV, p. 511]"
,,,,,,,Full Text
,,,,,,,Details
,,30,diethyl ether,,,100 g solvent dissolves. 2.9 g Substance.,"Clark[Journal of Industrial and Engineering Chemistry,?1919, vol. 11, p. 206][Chemisches Zentralblatt,?1919, vol. 90, # IV, p. 511]"
,,,,,,,Full Text
,,,,,,,Details
,,,SO2,,,,"Walden[Chemische Berichte,?1899, vol. 32, p. 2864]"
,,,,,,,Full Text
,,,,,,,Details
,,14,ethanol,,,100 part(s) of substance.dissolves in:0.92 parts of solvent.,"v. Bechi[Chemische Berichte,?1879, vol. 12, p. 1978]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,100 part(s) of substance.dissolves in:3.88 parts of solvent.in boiling solvent.,"v. Bechi[Chemische Berichte,?1879, vol. 12, p. 1978]"
,,,,,,,Full Text
,,,,,,,Details
,,16.5,toluene,,,100 part(s) of substance.dissolves in:0.55 parts of solvent.,"v. Bechi[Chemische Berichte,?1879, vol. 12, p. 1978]"
,,,,,,,Full Text
,,,,,,,Details
,,100,toluene,,,100 part(s) of substance.dissolves in:5.46 parts of solvent.,"v. Bechi[Chemische Berichte,?1879, vol. 12, p. 1978]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2SO4,,,,"Graebe;?Glaser[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 352]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,,"Graebe;?Glaser[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 352]"
,,,,,,,Full Text
,,,,,,,Details
,,,CHCl3,,,,"Graebe;?Glaser[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 352]"
,,,,,,,Full Text
,,,,,,,Details
,,,acetic acid,,,,"Graebe;?Glaser[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 352]"
,,,,,,,Full Text
,,,,,,,Details
,,,CS2,,,,"Graebe;?Glaser[Justus Liebigs Annalen der Chemie,?1872, vol. 163, p. 352]"
,,,,,,,Full Text
,,,,,,,Details
