"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Details
143.881,in solution,25,methanol,,,,"Kolthoff;?Lingane;?Larson[Journal of the American Chemical Society,?1938, vol. 60, p. 2512,2514]"
,,,,,,,Full Text
,,,,,,,Details
11.801,in solution,20,H2O,,,,"v. Halban;?Kortschak[Helvetica Chimica Acta,?1938, vol. 21, p. 392,395-400]"
,,,,,,,Full Text
,,,,,,,Details
13.0226,in solution,25,H2O,,,,"v. Halban;?Kortschak[Helvetica Chimica Acta,?1938, vol. 21, p. 392,395-400]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, HNO3",,,,"v. Halban;?Kortschak[Helvetica Chimica Acta,?1938, vol. 21, p. 392,395-400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Molnar[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1935, vol. 201, p. 59,62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, HCl",,,,"v. Halban;?Kortschak[Helvetica Chimica Acta,?1938, vol. 21, p. 392,395-400]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Molnar[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1935, vol. 201, p. 59,62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, HClO4",,,,"v. Halban;?Kortschak[Helvetica Chimica Acta,?1938, vol. 21, p. 392,395-400]"
,,,,,,,Full Text
,,,,,,,Details
,,,"diethyl ether, CHCl3",,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,"diethyl ether, CS2",,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,"acetone, CHCl3",,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,"acetone, nitrobenzene",,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,"acetone, CS2",,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, H2SO4",,,,"Molnar[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1935, vol. 201, p. 59,62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, KOH",,,,"Molnar[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1935, vol. 201, p. 59,62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, NaOH",,,,"Molnar[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1935, vol. 201, p. 59,62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, NaCl",,,,"Kozakewitsch;?Mikhalkow[Bulletin de la Societe Chimique de France,?1934, vol. <5> 1, p. 644,650]"
,,,,,,,Full Text
,,,,,,,Details
,,,"benzene, ethanol",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"benzene, diethyl ether",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"benzene, acetone",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"benzene, CHCl3",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, diethyl ether",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, acetone",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, CHCl3",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, H2O",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"acetone, diethyl ether",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"acetone, H2O",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"CCl4, ethanol",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"CCl4, diethyl ether",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,"CCl4, toluene",,,,"Sata;?Kurano[Kolloid-Zeitschrift,?1933, vol. 65, p. 283 - 290]"
,,,,,,,Full Text
,,,,,,,Details
,,,amines,,,,"Bergstrom;?Gilkey;?Lung[Industrial and Engineering Chemistry,?1932, vol. 24, p. 57,59]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, ethanol",,,,"Duff;?Bills[Journal of the Chemical Society,?1932, p. 881]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, methanol",,,,"Duff;?Bills[Journal of the Chemical Society,?1932, p. 881]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, propan-2-ol",,,,"Duff;?Bills[Journal of the Chemical Society,?1932, p. 881]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, propan-1-ol",,,,"Duff;?Bills[Journal of the Chemical Society,?1932, p. 881]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"benzene, butan-1-ol",,,,"Duff;?Bills[Journal of the Chemical Society,?1932, p. 881]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,,"Findlay[Journal of the Chemical Society,?1902, vol. 81, p. 1218]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Piatti[Angewandte Chemie,?1931, vol. 44, p. 519,520]"
,,,,,,,Full Text
,,,,,,,Details
,,,CHCl3,,,,"Arends[Chemische Berichte,?1931, vol. 64, p. 1936,1938]"
,,,,,,,Full Text
,,,,,,,Details
,,,"1,2,3,4-tetrahydro-naphthalene",,,,"Piatti[Angewandte Chemie,?1931, vol. 44, p. 519,520]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,,"Duff;?Bills[Journal of the Chemical Society,?1931, p. 1196]"
,,,,,,,Full Text
,,,,,,,Details
,,,acetone,,,,"Duff;?Bills[Journal of the Chemical Society,?1931, p. 1196]"
,,,,,,,Full Text
,,,,,,,Details
,,,methanol,,,,"Duff;?Bills[Journal of the Chemical Society,?1931, p. 1196]"
,,,,,,,Full Text
,,,,,,,Details
,,,propan-2-ol,,,,"Duff;?Bills[Journal of the Chemical Society,?1931, p. 1196]"
,,,,,,,Full Text
,,,,,,,Details
,,,propan-1-ol,,,,"Duff;?Bills[Journal of the Chemical Society,?1931, p. 1196]"
,,,,,,,Full Text
,,,,,,,Details
,,,"CHCl3, trans-stilbene",,,,"Arends[Chemische Berichte,?1931, vol. 64, p. 1936,1938]"
,,,,,,,Full Text
,,,,,,,Details
2,in solution,-15,liquid HF,,,,"Fredenhagen;?Cadenbach[Zeitschrift fur Physikalische Chemie, Abteilung A: Chemische Thermodynamik, Kinetik, Elektrochemie, Eigenschaftslehre,?1930, vol. 146, p. 245,277]"
,,,,,,,Full Text
,,,,,,,Details
12.205,in solution,25,H2O,,,,"Drucker[Monatshefte fur Chemie,?1929, vol. 53/54, p. 63]"
,,,,,,,Full Text
,,,,,,,Details
72.2,in pure solvent,20,benzene,,,,"Angelscu;?Comanescu[Kolloid-Zeitschrift,?1928, vol. 44, p. 291]"
,,,,,,,Full Text
,,,,,,,Details
655.399,in pure solvent,20,acetone,,,,"Angelscu;?Comanescu[Kolloid-Zeitschrift,?1928, vol. 44, p. 291]"
,,,,,,,Full Text
,,,,,,,Details
,,20,"glycerol, H2O",,,,"Erdey-Gruz[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1928, vol. 131, p. 87]"
,,,,,,,Full Text
,,,,,,,Details
23.28,in solution,50,H2O,,,,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
46.91,in solution,82,H2O,,,,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
76,in solution,100,H2O,,,,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,,liquid sulfur dioxide,,,Solubility :38 percent.,"de Carli[Gazzetta Chimica Italiana,?1927, vol. 57, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
,,,NH3,,,Solubility :52 percent.,"de Carli[Gazzetta Chimica Italiana,?1927, vol. 57, p. 351]"
,,,,,,,Full Text
,,,,,,,Details
,,16,methanol,,,100 g solvent dissolves. 15.95 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 40.25 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,16,ethanol,,,100 g solvent dissolves. 6.83 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 19.72 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,16,aq. ethanol (96percent),,,100 g solvent dissolves. 9.2 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,50,aq. ethanol (96percent),,,100 g solvent dissolves. 20.69 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,16,diethyl ether,,,100 g solvent dissolves. 2.638 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,34,diethyl ether,,,100 g solvent dissolves. 3.96 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,16,CHCl3,,,100 g solvent dissolves. 2.025 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 5.67 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,CCl4,,,100 g solvent dissolves. 0.065 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,CCl4,,,100 g solvent dissolves. 0.35 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,acetone,,,100 g solvent dissolves. 123.2 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,acetone,,,100 g solvent dissolves. 220.5 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,ethyl acetate,,,100 g solvent dissolves. 39.41 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,ethyl acetate,,,100 g solvent dissolves. 68.48 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,CS2,,,100 g solvent dissolves. 0.107 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,34,CS2,,,100 g solvent dissolves. 0.18 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,benzene,,,100 g solvent dissolves. 7.49 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,benzene,,,100 g solvent dissolves. 29.45 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,70,benzene,,,100 g solvent dissolves. 75 g Substance.,"Kondakow[vol. 19, p. 216][Chemisches Zentralblatt,?1927, vol. 98, # I, p. 194]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,16,toluene,,,100 g solvent dissolves. 12.24 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,toluene,,,100 g solvent dissolves. 27.84 g Substance.,"Desvergnes[1927, vol. 36, p. 225]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,70,toluene,,,100 g solvent dissolves. 55 g Substance.,"Kondakow[vol. 19, p. 216][Chemisches Zentralblatt,?1927, vol. 98, # I, p. 194]"
,,,,,,,Full Text
,,,,,,,Details
,,,sulfur dioxide,,,Solubility: 3.8E1 weight-percent,"Carli, F. de[Gazzetta Chimica Italiana,?1927, vol. 57, p. 347 - 355]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 142, page 308 - 310]"
,,,,,,,Full Text
,,,,,,,Details
0.55,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
0.6,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
0.8,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
2,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
8,in solution,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
16,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
80,,,H2SO4,,,,"Qvist[Fresenius Zeitschrift fur Analytische Chemie,?1926, vol. 68, p. 265]"
,,,,,,,Full Text
,,,,,,,Details
,,,"diethyl ether, aq. ethanol",,,,"Highfield[Transactions of the Faraday Society, vol. 22, p. 58][Chemisches Zentralblatt,?1926, vol. 97, # II, p. 1515]"
,,,,,,,Full Text
,,,,,,,Details
,,16.5,methanol,,,100 g solvent dissolves. 16.4 g Substance.,"Weygand;?Matthes[Justus Liebigs Annalen der Chemie,?1926, vol. 449, p. 31][Chemische Berichte,?1926, vol. 59, p. 2247]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"NaCl, H2O",,,,"Schreiner[Zeitschrift fur Anorganische und Allgemeine Chemie,?1924, vol. 138, p. 313]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"BaCl2, H2O",,,,"Schreiner[Zeitschrift fur Anorganische und Allgemeine Chemie,?1924, vol. 138, p. 313]"
,,,,,,,Full Text
,,,,,,,Details
,,25,"MgSO4, H2O",,,,"Schreiner[Zeitschrift fur Anorganische und Allgemeine Chemie,?1924, vol. 138, p. 313]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,100 g solvent dissolves. 7 g Substance.,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethyl ether,,,100 g solvent dissolves. 2 g Substance.,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CHCl3,,,100 g solvent dissolves. 2.2 g Substance.,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,CCl4,,,100 g solvent dissolves. 0.09 g Substance.,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,,25,1-isopropyl-4-methyl-benzene,,,100 g solvent dissolves. 2.6 g Substance.,"Wheeler[Journal of the American Chemical Society,?1920, vol. 42, p. 1844]"
,,,,,,,Full Text
,,,,,,,Details
,,,formic acid,,,,"Aschan[Chemiker-Zeitung, Chemische Apparatur,?1913, vol. 37, p. 1117]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,ethanol,,,100 g solvent dissolves. 6.23 g Substance.,"Vignon[Bulletin de la Societe Chimique de France,?1909, vol. <4> 5, p. 492]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Vignon[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1909, vol. 148, p. 844]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,,ethanol,,,100 g solvent dissolves. 66.22 g Substance.in boiling solvent.,"Vignon[Bulletin de la Societe Chimique de France,?1909, vol. <4> 5, p. 492]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Vignon[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1909, vol. 148, p. 844]"
,,,,,,,Full Text
,,,,,,,Details
,,20,benzene,,,100 g solvent dissolves. 5.27 g Substance.,"Vignon[Bulletin de la Societe Chimique de France,?1909, vol. <4> 5, p. 492]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Vignon[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1909, vol. 148, p. 844]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,100 g solvent dissolves. 123.4 g Substance.in boiling solvent.,"Vignon[Bulletin de la Societe Chimique de France,?1909, vol. <4> 5, p. 492]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Vignon[Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences,?1909, vol. 148, p. 844]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, electrolyte",,,,"Levin[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1906, vol. 55, p. 519]"
,,,,,,,Full Text
,,,,,,,Details
,,40,H2O,,,1.78 part(s) of substance.dissolves in:100 parts of solvent.,"Dolinski[Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Dolinski[Chemische Berichte,?1905, vol. 38, p. 1835][Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,60,H2O,,,2.81 part(s) of substance.dissolves in:100 parts of solvent.,"Dolinski[Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Dolinski[Chemische Berichte,?1905, vol. 38, p. 1835][Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,80,H2O,,,4.41 part(s) of substance.dissolves in:100 parts of solvent.,"Dolinski[Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Dolinski[Chemische Berichte,?1905, vol. 38, p. 1835][Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,7.24 part(s) of substance.dissolves in:100 parts of solvent.,"Dolinski[Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Dolinski[Chemische Berichte,?1905, vol. 38, p. 1835][Chemisches Zentralblatt,?1905, vol. 76, # I, p. 1233]"
,,,,,,,Full Text
,,,,,,,Details
17.55,in pure solvent,20,pentan-1-ol,,,,"Sisley[Bulletin de la Societe Chimique de France,?1902, vol. <3> 27, p. 907]"
,,,,,,,Full Text
,,,,,,,Details
102.799,in pure solvent,20,toluene,,,,"Sisley[Bulletin de la Societe Chimique de France,?1902, vol. <3> 27, p. 907]"
,,,,,,,Full Text
,,,,,,,Details
,,0,H2O,,,,"Findlay[Journal of the Chemical Society,?1902, vol. 81, p. 1218]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,,"Findlay[Journal of the Chemical Society,?1902, vol. 81, p. 1218]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,readily sol. in liquid SO2;,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: S: MVol.B1, 142, page 308 - 310]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Walden, P.;?Centnerszwer, M.[Chemische Berichte,?1899, vol. 32, p. 2862 - 2871]"
,,,,,,,Full Text
,,,,,,,Details
,,5,H2O,,,0.626 part(s) of substance.dissolves in:100 parts of solvent.,"Marchand[Journal fur praktische Chemie (Leipzig 1954),?1848, vol. <1> 44, p. 92]"
,,,,,,,Full Text
,,,,,,,Details
,,15,H2O,,,1.161 part(s) of substance.dissolves in:100 parts of solvent.,"Marchand[Journal fur praktische Chemie (Leipzig 1954),?1848, vol. <1> 44, p. 92]"
,,,,,,,Full Text
,,,,,,,Details
