"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,50,acetone,,,100 g solvent dissolves. 35.918 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethyl acetate,,,100 g solvent dissolves. 3.132 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethyl acetate,,,100 g solvent dissolves. 8.994 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CS2,,,100 g solvent dissolves. 0.047 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,35,CS2,,,100 g solvent dissolves. 0.141 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,15,pyridine,,,100 g solvent dissolves. 15.485 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,50,pyridine,,,100 g solvent dissolves. 57.180 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 16, p. 79][Chemisches Zentralblatt,?1926, vol. 97, # I, p. 3229]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,benzene,,,1 part(s) of substance.dissolves in:95.06 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,CHCl3,,,1 part(s) of substance.dissolves in:156.6 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,diethyl ether,,,1 part(s) of substance.dissolves in:260.3 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,ethanol,,,1 part(s) of substance.dissolves in:894.1 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,CS2,,,1 part(s) of substance.dissolves in:4017 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
,,18.5,petroleum ether,,,1 part(s) of substance.dissolves in:20193 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1873, vol. 169, p. 97]"
,,,,,,,Full Text
,,,,,,,Details
