"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,carbon dioxide,,,Solubility: 2.0E1 weight-percent,"Francis, A. W.[Journal of Physical Chemistry,?1954, vol. 58, p. 1099 - 1114]"
,,,,,,,Full Text
,,,,,,,Cited 227 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
4.44,in solution,30,H2O,,,,"Gross;?Saylor;?Gorman[Journal of the American Chemical Society,?1933, vol. 55, p. 650]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetails
,,14.5,H2O,,,100 g solvent dissolves. 0.0040 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 0.0078 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.0116 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,methanol,,,100 g solvent dissolves. 13.70 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 8.58 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 16.64 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,diethyl ether,,,100 g solvent dissolves. 80.83 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CS2,,,100 g solvent dissolves. 72.57 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CCl4,,,100 g solvent dissolves. 42.62 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethyl acetate,,,100 g solvent dissolves. 91.13 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,acetone,,,100 g solvent dissolves. 168.51 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,benzene,,,100 g solvent dissolves. 127.64 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,toluene,,,100 g solvent dissolves. 104.95 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
,,15,pyridine,,,100 g solvent dissolves. 90.27 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 157][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2051]"
,,,,,,,Full Text
,,,,,,,Details
