"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.47,in pure solvent,5,acetonitrile,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.57,in pure solvent,5,acetone,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.64,in pure solvent,15,acetonitrile,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.74,in pure solvent,15,acetone,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.91,in pure solvent,25,acetonitrile,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
0.94,in pure solvent,25,acetone,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
1.45,in pure solvent,35,acetonitrile,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
1.52,in pure solvent,35,acetone,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
2.1,in pure solvent,5,butan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
2.15,in pure solvent,45,acetonitrile,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
2.58,in pure solvent,45,acetone,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
2.7,in pure solvent,5,propan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
2.9,in pure solvent,5,butan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
3,in pure solvent,15,butan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
3.7,in pure solvent,15,butan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
3.8,in pure solvent,15,propan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
4,in pure solvent,25,butan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
4.1,in pure solvent,5,propan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
4.9,in pure solvent,25,propan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
5.1,in pure solvent,15,propan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
5.4,in pure solvent,25,butan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
5.6,in pure solvent,35,butan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
6.3,in pure solvent,35,butan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
6.4,in pure solvent,35,propan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
7,in pure solvent,5,ethanol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
7.2,in pure solvent,25,propan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
7.8,in pure solvent,45,butan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
8,in pure solvent,45,propan-2-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
8.8,in pure solvent,15,ethanol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
8.8,in pure solvent,45,butan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
9.4,in pure solvent,35,propan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
11.4,in pure solvent,25,ethanol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
13.3,in pure solvent,45,propan-1-ol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
15.2,in pure solvent,35,ethanol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
19.6,in pure solvent,45,ethanol,,,,"Jozwiakowski, Michael J.;?Nguyen, Ngoc-Anh T.;?Sisco, Jay M.;?Spancake, Christopher W.[Journal of Pharmaceutical Sciences,?1996, vol. 85, # 2, p. 193 - 199]"
,,,,,,,Full Text
,,,,,,,Cited 41 timesDetailsAbstract
