"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,30,nitromethane,,,100 g solvent dissolves. 1.3 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,40,nitromethane,,,100 g solvent dissolves. 2.3 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,50,nitromethane,,,100 g solvent dissolves. 4.7 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,60,nitromethane,,,100 g solvent dissolves. 7.1 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,80,nitromethane,,,100 g solvent dissolves. 19.2 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,-10,toluene,,,100 g solvent dissolves. 0.6 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,0,toluene,,,100 g solvent dissolves. 3.2 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,10,toluene,,,100 g solvent dissolves. 10.2 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,20,toluene,,,100 g solvent dissolves. 30.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,30,toluene,,,100 g solvent dissolves. 82.1 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,40,toluene,,,100 g solvent dissolves. 230 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 1350 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,-10,o-xylene,,,100 g solvent dissolves. 0.3 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,0,o-xylene,,,100 g solvent dissolves. 2.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,10,o-xylene,,,100 g solvent dissolves. 8.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,20,o-xylene,,,100 g solvent dissolves. 26.1 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,30,o-xylene,,,100 g solvent dissolves. 75.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,40,o-xylene,,,100 g solvent dissolves. 221 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,50,o-xylene,,,100 g solvent dissolves. 1320 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,-10,chlorobenzene,,,100 g solvent dissolves. 0.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,0,chlorobenzene,,,100 g solvent dissolves. 2.0 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,10,chlorobenzene,,,100 g solvent dissolves. 7.2 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,20,chlorobenzene,,,100 g solvent dissolves. 23.6 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,30,chlorobenzene,,,100 g solvent dissolves. 72.4 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,40,chlorobenzene,,,100 g solvent dissolves. 220 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,50,chlorobenzene,,,100 g solvent dissolves. 1280 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,10,nitrobenzene,,,100 g solvent dissolves. 1.3 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,20,nitrobenzene,,,100 g solvent dissolves. 3.0 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,30,nitrobenzene,,,100 g solvent dissolves. 7.1 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,40,nitrobenzene,,,100 g solvent dissolves. 34.2 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,50,nitrobenzene,,,100 g solvent dissolves. 560 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,furfural,,,100 g solvent dissolves. 1.5 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,furfural,,,100 g solvent dissolves. 13.6 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,furfural,,,100 g solvent dissolves. 792 g Substance.,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,dioxane,,,100 g solvent dissolves. 32.6 g Substance.,"Bailey,A.E.[Melting and Solidification of FatsS.248ff.]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,dioxane,,,100 g solvent dissolves. 88 g Substance.,"Bailey,A.E.[Melting and Solidification of FatsS.248ff.]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,dioxane,,,100 g solvent dissolves. 228 g Substance.,"Bailey,A.E.[Melting and Solidification of FatsS.248ff.]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,dioxane,,,100 g solvent dissolves. 1100 g Substance.,"Bailey,A.E.[Melting and Solidification of FatsS.248ff.]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Hoerr;?Sedgwick;?Ralston[Journal of Organic Chemistry,?1946, vol. 11, p. 603,604]"
,,,,,,,Full Text
,,,,,,,Details
,,0,CHCl3,,,100 g solvent dissolves. 8.1 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,CHCl3,,,100 g solvent dissolves. 15.1 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CHCl3,,,100 g solvent dissolves. 32.5 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,CHCl3,,,100 g solvent dissolves. 78 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,40,CHCl3,,,100 g solvent dissolves. 205 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 1000 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,0,CCl4,,,100 g solvent dissolves. 3.2 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,CCl4,,,100 g solvent dissolves. 6.8 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CCl4,,,100 g solvent dissolves. 17.6 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,CCl4,,,100 g solvent dissolves. 55 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,40,CCl4,,,100 g solvent dissolves. 166 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 870 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,0,nitroethane,,,100 g solvent dissolves. 0.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,nitroethane,,,100 g solvent dissolves. 0.5 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,20,nitroethane,,,100 g solvent dissolves. 1.2 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,nitroethane,,,100 g solvent dissolves. 3.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,40,nitroethane,,,100 g solvent dissolves. 10.7 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,nitroethane,,,100 g solvent dissolves. 1180 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,cyclohexane,,,100 g solvent dissolves. 5.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,20,cyclohexane,,,100 g solvent dissolves. 21.5 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,cyclohexane,,,100 g solvent dissolves. 72 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,40,cyclohexane,,,100 g solvent dissolves. 217 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,cyclohexane,,,100 g solvent dissolves. 1310 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,-30,methanol,,,100 g solvent dissolves. 0.15 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,,-10,methanol,,,100 g solvent dissolves. 0.82 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,,0,methanol,,,100 g solvent dissolves. 1.84 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,,0,methanol,,,100 g solvent dissolves. 2.8 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,methanol,,,100 g solvent dissolves. 5.8 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,20,methanol,,,100 g solvent dissolves. 17.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,methanol,,,100 g solvent dissolves. 75 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,40,methanol,,,100 g solvent dissolves. 350 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 2670 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,0,propan-2-ol,,,100 g solvent dissolves. 7.2 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,,10,propan-2-ol,,,100 g solvent dissolves. 13.6 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,propan-2-ol,,,100 g solvent dissolves. 31.6 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,propan-2-ol,,,100 g solvent dissolves. 82 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,propan-2-ol,,,100 g solvent dissolves. 230 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,propan-2-ol,,,100 g solvent dissolves. 1210 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,butan-1-ol,,,100 g solvent dissolves. 7.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,butan-1-ol,,,100 g solvent dissolves. 13.1 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,butan-1-ol,,,100 g solvent dissolves. 28.7 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,30,butan-1-ol,,,100 g solvent dissolves. 71 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,40,butan-1-ol,,,100 g solvent dissolves. 194 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,50,butan-1-ol,,,100 g solvent dissolves. 980 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,-30,acetone,,,100 g solvent dissolves. 0.17 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,-10,acetone,,,100 g solvent dissolves. 1.07 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,acetone,,,100 g solvent dissolves. 2.27 g Substance.,"Foreman;?Brown[Oil and Soap (Alexandria, Egypt),?1944, vol. 21, p. 184][Chem.Abstr.,?1944, p. 4821]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,0,ethyl acetate,,,100 g solvent dissolves. 3.4 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,10,ethyl acetate,,,100 g solvent dissolves. 6.6 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
,in solution,20,ethyl acetate,,,100 g solvent dissolves. 15.3 g Substance.,"Hoerr;?Ralston[Journal of Organic Chemistry,?1944, vol. 9, p. 330 - 336]"
,,,,,,,Full Text
,,,,,,,Details
