"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,5.04,butan-1-ol,,,Solubility: 0.001862 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,10.04,butan-1-ol,,,Solubility: 0.002199 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,butan-1-ol,,,Solubility: 0.002222 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,butan-1-ol,,,Solubility: 0.00249 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,butan-1-ol,,,Solubility: 0.002637 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,5.04,tert-butyl methyl ether,,,Solubility: 0.003594 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,butan-1-ol,,,Solubility: 0.0037 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,10.04,tert-butyl methyl ether,,,Solubility: 0.003871 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,butan-1-ol,,,Solubility: 0.003931 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,15.04,tert-butyl methyl ether,,,Solubility: 0.004084 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,tert-butyl methyl ether,,,Solubility: 0.004147 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,tert-butyl methyl ether,,,Solubility: 0.004224 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,tert-butyl methyl ether,,,Solubility: 0.004225 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,tert-butyl methyl ether,,,Solubility: 0.004755 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,40.04,butan-1-ol,,,Solubility: 0.005118 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,butan-1-ol,,,Solubility: 0.005515 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,40.04,tert-butyl methyl ether,,,Solubility: 0.00574 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,tert-butyl methyl ether,,,Solubility: 0.006289 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.172E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 1.212E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.285E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.384E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 1.458E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,40.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.48E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.507E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,55.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 1.658E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 1.845E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,50.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 1.905E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 2.034E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,60.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 2.091E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 2.579E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 3.091E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,40.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 3.186E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 3.516E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,"isopropyl alcohol, water",propan-2-ol (0.2681 molpercent),,Solubility: 3.551E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,55.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 3.563E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 3.707E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,50.04,"isopropyl alcohol, water",propan-2-ol (0.1969 molpercent),,Solubility: 4.105E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,35.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 4.334E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,40.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 5.098E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,25.04,"isopropyl alcohol, water",propan-2-ol (0.2681 molpercent),,Solubility: 5.231E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,60.04,"isopropyl alcohol, water",propan-2-ol (0.0908 molpercent),,Solubility: 5.361E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,30.04,"isopropyl alcohol, water",propan-2-ol (0.2681 molpercent),,Solubility: 5.513E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,20.04,"isopropyl alcohol, water",propan-2-ol (0.3575 molpercent),,Solubility: 6.159E-05 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
,,,,,,,Cited 6 timesDetailsAbstract
,in pure solvent,45.04,"isopropyl alcohol, water",propan-2-ol (0.1389 molpercent),,Solubility: 6.272E-06 molpercent,"Cao, Ya-Hui;?Chen, Hui-Ping;?Fan, Jie-Ping;?Lai, Xiao-Hui;?Tian, Xin;?Zhang, Xue-Hong[Journal of Chemical and Engineering Data,?2021, vol. 66, # 1, p. 684 - 691]"
,,,,,,,Full Text
