"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Details
,,30,1-isopropyl-4-methyl-benzene,,,100 g solvent dissolves. 0.71 g Substance.,"Wheeler[Journal of the American Chemical Society,?1920, vol. 42, p. 1844]"
,,,,,,,Full Text
,,,,,,,Details
,,100,1-isopropyl-4-methyl-benzene,,,100 g solvent dissolves. 0.95 g Substance.,"Wheeler[Journal of the American Chemical Society,?1920, vol. 42, p. 1844]"
,,,,,,,Full Text
,,,,,,,Details
,,25,CHCl3,,,100 g solvent dissolves. 10.25 g Substance.,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978),?1913, vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,100 g solvent dissolves. 0.76 g Substance.,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978),?1913, vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
,,25,methanol,,,100 g solvent dissolves. 0.49 g Substance.,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978),?1913, vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
,,25,ethanol,,,100 g solvent dissolves. 0.70 g Substance.,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978),?1913, vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethylamine,,,100 g solvent dissolves. 1.7 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,aniline,,,100 g solvent dissolves. 20 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,piperidine,,,100 g solvent dissolves. 0.7 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,pyridine,,,100 g solvent dissolves. 1.5 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.040 g Substance.,"Mameli[Gazzetta Chimica Italiana,?1911, vol. 41 I, p. 334]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Pelletier;?Caventou[Annales de Chimie (Cachan, France),?1819, vol. <2> 10, p. 153]"
,,,,,,,Full Text
,,,,,,,Details
,,26,pyridine,,,100 g solvent dissolves. 1.24 g Substance.,"Holty[Journal of Physical Chemistry,?1905, vol. 9, p. 778][Chemisches Zentralblatt,?1906, vol. 77, # I, p. 917]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CCl4,,,100 g solvent dissolves. 0.158 g Substance.,"Beckurts;?Mueller[Apotheker Zeitung, vol. 18, p. 257][Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1142]"
,,,,,,,Full Text
,,,,,,,Details
,,20,light petroleum,,,100 g solvent dissolves. 0.0093 g Substance.,"Beckurts;?Mueller[Apotheker Zeitung, vol. 18, p. 257][Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1142]"
,,,,,,,Full Text
,,,,,,,Details
,,20,benzene,,,100 g solvent dissolves. 0.77 g Substance.,"Beckurts;?Mueller[Apotheker Zeitung, vol. 18, p. 257][Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1142]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethyl ether,,,100 g solvent dissolves. 0.043 g Substance.,"Beckurts;?Mueller[Apotheker Zeitung, vol. 18, p. 257][Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1142]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethyl acetate,,,100 g solvent dissolves. 0.197 g Substance.,"Beckurts;?Mueller[Apotheker Zeitung, vol. 18, p. 257][Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1142]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CCl4,,,100 g solvent dissolves. 0.645 g Substance.,"Schindelmeiser[Chemiker-Zeitung, Chemische Apparatur,?1901, vol. 25, p. 129]"
,,,,,,,Full Text
,,,,,,,Details
