"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in solution,24.99,iso-butanol,,,Solubility: 20.11 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,29.99,iso-butanol,,,Solubility: 39.76 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,34.99,iso-butanol,,,Solubility: 75.2 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,9.99,2-methyl-propan-1-ol,,,Solubility: 1.854 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,14.99,2-methyl-propan-1-ol,,,Solubility: 2.877 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,19.99,2-methyl-propan-1-ol,,,Solubility: 5.165 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,24.99,2-methyl-propan-1-ol,,,Solubility: 11.15 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,29.99,2-methyl-propan-1-ol,,,Solubility: 27.87 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
,in solution,34.99,2-methyl-propan-1-ol,,,Solubility: 70.86 molpercent,"Wei, Dongwei;?Pei, Yanhong;?Yan, Feng[Journal of Chemical and Engineering Data,?2009, vol. 54, # 1, p. 142 - 143]"
,,,,,,,Full Text
,,,,,,,Cited 1 timesDetailsAbstract
0.031276,in pure solvent,25,"H2O, various solvent(s)",,,,"Pan, Lin;?Ho, Quynh;?Tsutsui, Ken;?Takahashi, Lori[Journal of Pharmaceutical Sciences,?2001, vol. 90, # 4, p. 521 - 529]"
,,,,,,,Full Text
,,,,,,,Cited 101 timesDetailsAbstract
,in pure solvent,,,,,,"Bevan, Christopher D.;?Lloyd, Richard S.[Analytical Chemistry,?2000, vol. 72, # 8, p. 1781 - 1787]"
,,,,,,,Full Text
,,,,,,,Cited 312 timesDetailsAbstract
,,,,,,Wasser,"Balmforth et al.[Journal of the Society of Dyers and Colourists,?1966, vol. 82, p. 405,409]"
,,,,,,,Full Text
,,,,,,,Details
,,,carbon dioxide,,,Solubility: 9.E0 weight-percent,"Francis, A. W.[Journal of Physical Chemistry,?1954, vol. 58, p. 1099 - 1114]"
,,,,,,,Full Text
,,,,,,,Cited 227 timesDetails
,,,,,,,"No author[Gmelin Handbuch der Anorganischen Chemie, Gmelin Handbook: C: MVol.C1, 215, page 548 - 568]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,100 g solvent dissolves. 0.04 g Substance.at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,,pyridine,,,100 g solvent dissolves. 380 g Substance.at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.015 g Substance.,"Seidell[Journal of the American Chemical Society,?1909, vol. 31, p. 1166]"
,,,,,,,Full Text
,,,,,,,Details
,,,acetone,,,100 g solvent dissolves. 99.9 g Substance.at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,,benzene,,,100 g solvent dissolves. 88.57 g Substance.at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,,pentyl acetate,,,100 g solvent dissolves. 85.29 g Substance.at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,25,pentan-1-ol,,,100 g solvent dissolves. 20.44 g Substance.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,21.5,acetic acid,,,100 g solvent dissolves. 63.24 g Substance.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,32.5,xylene,,,100 g solvent dissolves. 87.14 g Substance.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,25,toluene,,,100 g solvent dissolves. 83.62 g Substance.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
