"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.14,in pure solvent,21.85,"ethanol, H2O",30 wt percent : 70 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.12,in pure solvent,21.85,"dioxane, H2O",30 wt percent : 70 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.035,in pure solvent,21.85,formamide,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.42,in pure solvent,21.85,"ethanol, H2O",40 wt percent : 60 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
8.7,in pure solvent,21.85,methanol,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1.3,in pure solvent,21.85,"ethanol, H2O",50 wt percent : 50 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.66,in pure solvent,21.85,"acetone, H2O",50 wt percent : 50 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1.7,in pure solvent,21.85,methylformamide,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.62,in pure solvent,21.85,"dioxane, H2O",50 wt percent : 50 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
2,in pure solvent,21.85,"acetone, H2O",70 wt percent : 30 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
6,in pure solvent,21.85,ethanol,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
11,in pure solvent,21.85,various solvent(s),,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
2.6,in pure solvent,21.85,"dioxane, H2O",70 wt percent : 30 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
8.4,in pure solvent,21.85,butan-1-ol,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1.5,in pure solvent,21.85,"acetone, H2O",90 wt percent : 10 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
3.1,in pure solvent,21.85,propan-2-ol,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
5.2,in pure solvent,21.85,various solvent(s),,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
4.9,in pure solvent,21.85,"dioxane, H2O",90 wt percent : 10 wt percent,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.15,in pure solvent,21.85,various solvent(s),,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.16,in pure solvent,21.85,acetonitrile,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
2.1,in pure solvent,21.85,dimethylsulfoxide,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
4.5,in pure solvent,21.85,dimethylformamide,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.51,in pure solvent,21.85,acetone,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.35,in pure solvent,21.85,nitrobenzene,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.6,in pure solvent,21.85,various solvent(s),,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1,in pure solvent,21.85,CH2Cl2,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1.7,in pure solvent,21.85,cyclohexanone,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
4.4,in pure solvent,21.85,CHCl3,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.3,in pure solvent,21.85,ethyl acetate,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
3.6,in pure solvent,21.85,tetrahydrofuran,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.17,in pure solvent,21.85,chlorobenzene,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
1.5,in pure solvent,21.85,dioxane,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
10,in pure solvent,21.85,trichloroethene,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.18,in pure solvent,21.85,diethyl ether,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.17,in pure solvent,21.85,benzene,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.13,in pure solvent,21.85,toluene,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.08,in pure solvent,21.85,CS2,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.099,in pure solvent,21.85,CCl4,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.52,in pure solvent,21.85,triethylamine,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.0032,in pure solvent,21.85,hexane,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.0021,in pure solvent,21.85,pentane,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
0.0072,in pure solvent,21.85,cyclohexane,,,,"Ma, Zhen;?Zaera, Francisco[Journal of Physical Chemistry B,?2005, vol. 109, # 1, p. 406 - 414]"
,,,,,,,Full Text
,,,,,,,Cited 84 timesDetailsAbstract
,,0,aq. ethanol,,,,"CHOWDHRY;?BONILLA[Journal of the American Pharmaceutical Association. (Practical pharmacy edition),?1949, vol. 38, # 2, p. 72 - 72]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,70,aq. ethanol,,,,"CHOWDHRY;?BONILLA[Journal of the American Pharmaceutical Association. (Practical pharmacy edition),?1949, vol. 38, # 2, p. 72 - 72]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,CCl4,,,,"Warren[Journal of the Association of Official Agricultural Chemists,?1933, vol. 16, p. 571][Chem.Abstr.,?1934, p. I 3093]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,,"Warren[Journal of the Association of Official Agricultural Chemists,?1933, vol. 16, p. 571][Chem.Abstr.,?1934, p. I 3093]"
,,,,,,,Full Text
,,,,,,,Details
,,,light petroleum,,,,"Warren[Journal of the Association of Official Agricultural Chemists,?1933, vol. 16, p. 571][Chem.Abstr.,?1934, p. I 3093]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,1 part(s) of substance.dissolves in:125 parts of solvent.,"Wherry;?Yanovsky[Journal of the American Chemical Society,?1918, vol. 40, p. 1072]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
4.878,in solution,25,ethanol,,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
6.25,in solution,25,methanol,,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
9.0909,in solution,25,CHCl3,,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
13.333,in solution,25,"ethanol, benzene",,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
25,in solution,25,"methanol, benzene",,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
55.555,in solution,25,"ethanol, CHCl3",,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
62.5,in solution,25,"methanol, CHCl3",,,,"Schaefer[American Journal of Pharmacy and the Sciences Supporting Public Health (1937-1978), vol. 85, p. 441][Chemisches Zentralblatt,?1913, vol. 84, # II, p. 1828]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,1 part(s) of substance.dissolves in:7600 parts of solvent.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,1 part(s) of substance.dissolves in:116 parts of solvent.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,,aniline,,,1 part(s) of substance.dissolves in:2 parts of solvent.in boiling solvent.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,aniline,,,100 g solvent dissolves. 1.6 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,pyridine,,,100 g solvent dissolves. 1.4 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,piperidine,,,100 g solvent dissolves. 3.5 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethylamine,,,100 g solvent dissolves. 1.3 g Substance.,"Scholtz[Archiv der Pharmazie,?1912, vol. 250, p. 423]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,1 part(s) of substance.dissolves in:8800 parts of solvent.,"Schaefer[Chemisches Zentralblatt,?1910, vol. 81, # I, p. 1837]"
,,,,,,,Full Text
,,,,,,,Details
13,in pure solvent,,pentan-1-ol,,,,"Matolcsy[Chemisches Zentralblatt,?1906, vol. 77, # II, p. 172]"
,,,,,,,Full Text
,,,,,,,Details
0.4,in pure solvent,25,diethyl ether,,,,"Sill[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 588]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Matolcsy[Chemisches Zentralblatt,?1906, vol. 77, # II, p. 172]"
,,,,,,,Full Text
,,,,,,,Details
0.715,in pure solvent,25,acetone,,,,"Sill[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 588]"
,,,,,,,Full Text
,,,,,,,Details
6.92,in pure solvent,25,ethanol,,,,"Sill[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 588]"
,,,,,,,Full Text
,,,,,,,Details
9.245,in pure solvent,25,methanol,,,,"Sill[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1905, vol. 51, p. 588]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,1 part(s) of substance.dissolves in:4183 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethyl ether,,,1 part(s) of substance.dissolves in:1000 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,20,diethyl ether,,,1 part(s) of substance.dissolves in:656 parts of solvent.,"Hille[Archiv der Pharmazie,?1903, vol. 241, p. 59,61, 62]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CHCl3,,,1 part(s) of substance.dissolves in:143 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,20,CCl4,,,1 part(s) of substance.dissolves in:2770 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethyl acetate,,,1 part(s) of substance.dissolves in:1390 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,,benzene,,,1 part(s) of substance.dissolves in:1834 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,20,light petroleum,,,1 part(s) of substance.dissolves in:2986 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,,"diethyl ether, H2O",,,1 part(s) of substance.dissolves in:3985 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, diethyl ether",,,1 part(s) of substance.dissolves in:811 parts of solvent.,"Beckurts;?Mueller[Chemisches Zentralblatt,?1903, vol. 74, # I, p. 1141]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, diethyl ether",,,1 part(s) of substance.dissolves in:741 parts of solvent.,"Hille[Archiv der Pharmazie,?1903, vol. 241, p. 59,61, 62]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, diethyl ether",,,1 part(s) of substance.dissolves in:743 parts of solvent.,"Hille[Archiv der Pharmazie,?1903, vol. 241, p. 59,61, 62]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,1 part(s) of substance.dissolves in:23000 parts of solvent.,"Hatcher[Chemisches Zentralblatt,?1902, vol. 73, # I, p. 939]"
,,,,,,,Full Text
,,,,,,,Details
14.286,in solution,138,xylene,,,,"Skraup;?Zwerger[Monatshefte fur Chemie,?1900, vol. 21, p. 539]"
,,,,,,,Full Text
,,,,,,,Details
,,15,xylene,,,1 part(s) of substance.dissolves in:7407 parts of solvent.,"Swaving[Recueil des Travaux Chimiques des Pays-Bas,?1885, vol. 4, p. 186]"
,,,,,,,Full Text
,,,,,,,Details
,,138,xylene,,,1 part(s) of substance.dissolves in:170 parts of solvent.,"Swaving[Recueil des Travaux Chimiques des Pays-Bas,?1885, vol. 4, p. 186]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,0.565 part(s) of substance.dissolves in:100 parts of solvent.,"Koehler[Fresenius Zeitschrift fur Analytische Chemie,?1879, vol. 18, p. 242]"
,,,,,,,Full Text
,,,,,,,Details
,,15,"CHCl3, ethanol",2:01,,5.85 part(s) of substance.dissolves in:100 parts of solvent.,"Hesse[Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231][Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 144]"
,,,,,,,Full Text
,,,,,,,Details
,,15,"CHCl3, ethanol",2:01,,6.2 part(s) of substance.dissolves in:100 parts of solvent.,"Hesse[Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231][Justus Liebigs Annalen der Chemie,?1876, vol. 182, p. 144]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CHCl3,,,0.28 part(s) of substance.dissolves in:100 parts of solvent.,"Oudemans[Fresenius Zeitschrift fur Analytische Chemie,?1872, vol. 11, p. 288][Justus Liebigs Annalen der Chemie,?1873, vol. 166, p. 75]"
,,,,,,,Full Text
,,,,,,,Details
,,17,"CHCl3, ethanol",77:22:00,,5.88 part(s) of substance.dissolves in:100 parts of solvent.,"Oudemans[Fresenius Zeitschrift fur Analytische Chemie,?1872, vol. 11, p. 288][Justus Liebigs Annalen der Chemie,?1873, vol. 166, p. 75]"
,,,,,,,Full Text
,,,,,,,Details
,,10,H2O,,,1 part(s) of substance.dissolves in:3810 parts of solvent.,"Hesse[Justus Liebigs Annalen der Chemie,?1862, vol. 122, p. 233][Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,1 part(s) of substance.dissolves in:3670 parts of solvent.,"Hesse[Justus Liebigs Annalen der Chemie,?1862, vol. 122, p. 233][Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231]"
,,,,,,,Full Text
,,,,,,,Details
,,19,ethanol,,,100 g solvent dissolves. 0.78 g Substance.,"Hesse[Justus Liebigs Annalen der Chemie,?1862, vol. 122, p. 233][Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231]"
,,,,,,,Full Text
,,,,,,,Details
,,19,ethanol,,,100 g solvent dissolves. 0.72 g Substance.,"Hesse[Justus Liebigs Annalen der Chemie,?1862, vol. 122, p. 233][Justus Liebigs Annalen der Chemie,?1875, vol. 176, p. 231]"
,,,,,,,Full Text
,,,,,,,Details
