"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Full Text
,,,,,,,Details
,,,,,,CCl4/Bzl.,"Michailow[Izvestiya Sibirskogo Otdeleniya Akademii Nauk SSSR,?1961, vol. 5, p. 51,52-58][Chem.Abstr.,?1961, # 26628]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,CS2/Acn.,"Michailow[Izvestiya Sibirskogo Otdeleniya Akademii Nauk SSSR,?1961, vol. 5, p. 51,52-58][Chem.Abstr.,?1961, # 26628]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in W. bei 20grad,"Takahashi et al.[Yakugaku Zasshi/Journal of the Pharmaceutical Society of Japan,?1960, vol. 80, p. 639,644][Chem.Abstr.,?1960, # 22587]"
,,,,,,,Full Text
,,,,,,,Details
0.0062,in pure solvent,20,H2O,,,,"de Jonge[1956, vol. 52, p. 37,39]"
,,,,,,,Full Text
,,,,,,,Details
0.0065,in pure solvent,25,H2O,,,,"de Jonge[1956, vol. 52, p. 37,39]"
,,,,,,,Full Text
,,,,,,,Details
,,25,aq. NaOH,,,,"Mizuno;?Watanabe[Yakugaku Zasshi/Journal of the Pharmaceutical Society of Japan,?1948, vol. 68, p. 250][Chem.Abstr.,?1954, p. 4457]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,,"Mizuno;?Watanabe[Yakugaku Zasshi/Journal of the Pharmaceutical Society of Japan,?1948, vol. 68, p. 250][Chem.Abstr.,?1954, p. 4457]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Mahieu[Bulletin des Societes Chimiques Belges,?1936, vol. 45, p. 667,669]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,at:0-70 degreeC.,"Logan[Journal of the American Chemical Society,?1945, vol. 67, p. 1182]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetails
,,17,H2O,,,,"Trieschmann[Zeitschrift fur Physikalische Chemie, Abteilung B: Chemie der Elementarprozesse, Aufbau der Materie,?1938, vol. 39, p. 228]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,100 g solvent dissolves. 0.504 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.563 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,30,H2O,,,100 g solvent dissolves. 0.665 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,35,H2O,,,100 g solvent dissolves. 0.808 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,18.7,acetic acid,,,100 g solvent dissolves. 44.7 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,37.1,acetic acid,,,100 g solvent dissolves. 75.6 g Substance.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,,aq. acetic acid,,,at:20-35 degreeC.,"Bradfield;?Williams[Journal of the Chemical Society,?1929, p. 2544]"
,,,,,,,Full Text
,,,,,,,Details
,,20,benzene,,,100 g solvent dissolves. 1.07 g Substance.,"Gregg-Wilson;?Wright[Journal of the Chemical Society,?1928, p. 3112]"
,,,,,,,Full Text
,,,,,,,Details
,,20,methanol,,,100 g solvent dissolves. 46.0 g Substance.,"Gregg-Wilson;?Wright[Journal of the Chemical Society,?1928, p. 3112]"
,,,,,,,Full Text
,,,,,,,Details
,,20,propan-1-ol,,,100 g solvent dissolves. 22.6 g Substance.,"Gregg-Wilson;?Wright[Journal of the Chemical Society,?1928, p. 3112]"
,,,,,,,Full Text
,,,,,,,Details
,,20,propan-2-ol,,,100 g solvent dissolves. 25.9 g Substance.,"Gregg-Wilson;?Wright[Journal of the Chemical Society,?1928, p. 3112]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,100 g solvent dissolves. 28.8 g Substance.,"Wright[Journal of the Chemical Society,?1927, p. 1336]"
,,,,,,,Full Text
,,,,,,,Details
,,30,ethanol,,,100 g solvent dissolves. 40.5 g Substance.,"Wright[Journal of the Chemical Society,?1927, p. 1336]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 1.25 g Substance.,"Oliveri-Mandala;?Forni[Gazzetta Chimica Italiana,?1925, vol. 55, p. 785]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Wright[Journal of the Chemical Society,?1927, p. 1336]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Schoorl;?de Weerd[Recueil des Travaux Chimiques des Pays-Bas,?1922, vol. 41, p. 20]"
,,,,,,,Full Text
,,,,,,,Details
,,14,,,,,"Oliveri-Mandala[Gazzetta Chimica Italiana,?1926, vol. 56, p. 899]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Oliveri-Mandala;?Forni[Gazzetta Chimica Italiana,?1925, vol. 55, p. 785]"
,,,,,,,Full Text
,,,,,,,Details
,,25,,,,,"Oliveri-Mandala[Gazzetta Chimica Italiana,?1926, vol. 56, p. 899]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Oliveri-Mandala;?Forni[Gazzetta Chimica Italiana,?1925, vol. 55, p. 785]"
,,,,,,,Full Text
,,,,,,,Details
,,7,benzene,,,100 g solvent dissolves. 0.5 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,100 g solvent dissolves. 1.31 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,55.2,benzene,,,100 g solvent dissolves. 18.5 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,0,ethanol,,,100 g solvent dissolves. 14.7 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,20,ethanol,,,100 g solvent dissolves. 27.0 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,40,ethanol,,,100 g solvent dissolves. 49.0 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
,,100,ethanol,,,100 g solvent dissolves. 86.5 g Substance.,"Carroll;?Rollefson;?Mathews[Journal of the American Chemical Society,?1925, vol. 47, p. 1790]"
,,,,,,,Full Text
,,,,,,,Details
0.203,in pure solvent,0,toluene,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
20.0051,in pure solvent,40,ethyl carbamate,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
57.717,in pure solvent,40,phenol,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
95.7,in pure solvent,100,toluene,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
102.323,in pure solvent,100,ethyl carbamate,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
107.46,in pure solvent,100,phenol,,,,"Mortimer[Journal of the American Chemical Society,?1923, vol. 45, p. 634]"
,,,,,,,Full Text
,,,,,,,Details
,,15,H2O,,,100 g solvent dissolves. 0.50 g Substance.,"Schoorl;?de Weerd[Recueil des Travaux Chimiques des Pays-Bas,?1922, vol. 41, p. 20]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,100 g solvent dissolves. 0.54 g Substance.,"Schoorl;?de Weerd[Recueil des Travaux Chimiques des Pays-Bas,?1922, vol. 41, p. 20]"
,,,,,,,Full Text
,,,,,,,Details
,,30,H2O,,,100 g solvent dissolves. 0.63 g Substance.,"Schoorl;?de Weerd[Recueil des Travaux Chimiques des Pays-Bas,?1922, vol. 41, p. 20]"
,,,,,,,Full Text
,,,,,,,Details
,,40,H2O,,,100 g solvent dissolves. 0.86 g Substance.,"Schoorl;?de Weerd[Recueil des Travaux Chimiques des Pays-Bas,?1922, vol. 41, p. 20]"
,,,,,,,Full Text
,,,,,,,Details
,,,quinoline,,,at:20-35 degreeC.,"Pucher;?Dehn[Journal of the American Chemical Society,?1921, vol. 43, p. 1755]"
,,,,,,,Full Text
,,,,,,,Details
,,,"ethanol, quinoline",,,at:20-35 degreeC.,"Pucher;?Dehn[Journal of the American Chemical Society,?1921, vol. 43, p. 1755]"
,,,,,,,Full Text
,,,,,,,Details
,,30,1-isopropyl-4-methyl-benzene,,,100 g solvent dissolves. 7.23 g Substance.,"Wheeler[Journal of the American Chemical Society,?1920, vol. 42, p. 1844]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,,pyridine,,,at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,,"H2O, pyridine",50prozent:50prozent,,at:20-25 degreeC.,"Dehn[Journal of the American Chemical Society,?1917, vol. 39, p. 1400]"
,,,,,,,Full Text
,,,,,,,Details
,,25,CHCl3,,,100 g solvent dissolves. 17.7 g Substance.,"Marden;?Dover[Journal of the American Chemical Society,?1916, vol. 38, p. 1244][Journal of the American Chemical Society,?1917, vol. 39, p. 4]"
,,,,,,,Full Text
,,,,,,,Details
,,25,diethyl ether,,,100 g solvent dissolves. 2.9 g Substance.,"Marden;?Dover[Journal of the American Chemical Society,?1916, vol. 38, p. 1244][Journal of the American Chemical Society,?1917, vol. 39, p. 4]"
,,,,,,,Full Text
,,,,,,,Details
,,25,acetone,,,100 g solvent dissolves. 39.4 g Substance.,"Marden;?Dover[Journal of the American Chemical Society,?1916, vol. 38, p. 1244][Journal of the American Chemical Society,?1917, vol. 39, p. 4]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,100 g solvent dissolves. 1.36 g Substance.,"Marden;?Dover[Journal of the American Chemical Society,?1916, vol. 38, p. 1244][Journal of the American Chemical Society,?1917, vol. 39, p. 4]"
,,,,,,,Full Text
,,,,,,,Details
,,16.8,formic acid,,,100 g solvent dissolves. 131 g Substance.,"Aschan[Chemiker-Zeitung, Chemische Apparatur,?1913, vol. 37, p. 1117]"
,,,,,,,Full Text
,,,,,,,Details
4.68,,14,benzene,,,,"Saporetti[Chemisches Zentralblatt,?1909, vol. 80, # II, p. 469]"
,,,,,,,Full Text
,,,,,,,Details
,,,ethanol,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
,,,,,,,"Holleman;?Antusch[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 293]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Speyers[Chemisches Zentralblatt,?1902, vol. 73, # II, p. 1239]"
,,,,,,,Full Text
,,,,,,,Details
,,,methanol,,,,"Speyers[Chemisches Zentralblatt,?1902, vol. 73, # II, p. 1239]"
,,,,,,,Full Text
,,,,,,,Details
,,,toluene,,,,"Speyers[Chemisches Zentralblatt,?1902, vol. 73, # II, p. 1239]"
,,,,,,,Full Text
,,,,,,,Details
,,,CHCl3,,,,"Speyers[Chemisches Zentralblatt,?1902, vol. 73, # II, p. 1239]"
,,,,,,,Full Text
,,,,,,,Details
,,20,H2O,,,Solubility :0.46 percent.,"Pawl[Chemische Berichte,?1899, vol. 32, p. 1425]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,Solubility :0.84 percent.,"Pawl[Chemische Berichte,?1899, vol. 32, p. 1425]"
,,,,,,,Full Text
,,,,,,,Details
,,80,H2O,,,Solubility :3.45 percent.,"Pawl[Chemische Berichte,?1899, vol. 32, p. 1425]"
,,,,,,,Full Text
,,,,,,,Details
,,6,H2O,,,1 part(s) of substance.dissolves in:189 parts of solvent.,"Staedeler;?Arndt[Jahresbericht ueber die Fortschritte der Chemie und Verwandter Theile Anderer Wissenschaften,?1864, p. 425]"
,,,,,,,Full Text
,,,,,,,Details
5,in pure solvent,25,toluene,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
5.6,in pure solvent,25,H2O,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
16.5,in pure solvent,32.5,xylene,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
77,in pure solvent,25,diethyl ether,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
140,in pure solvent,25,pentan-1-ol,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
166,in pure solvent,25,CHCl3,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
332.099,in pure solvent,21.5,acetic acid,,,,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
311.5,in pure solvent,,acetone,,,at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
24.6,in pure solvent,,benzene,,,at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
188.299,in pure solvent,,benzaldehyde,,,at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
104.599,in pure solvent,,pentyl acetate,,,at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
193.799,in pure solvent,,aniline,,,at:30-31 degreeC.,"Seidell[Journal of the American Chemical Society, vol. 29, p. 1091]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetails
