"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,supporting information,soluble in methanol,"Luo, Peng;?Su, Jiale;?Zhu, Yilin;?Wei, Jianhua;?Wei, Wanxing;?Pan, Weigao[Natural Product Research,?2016, vol. 30, # 19, p. 2190 - 2196]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
5,in solution,25,water,,,,"Rajput, Lalit[Crystal Growth and Design,?2014, vol. 14, # 10, p. 5196 - 5205]"
,,,,,,,Full Text
,,,,,,,Cited 24 timesDetailsAbstract
,,,,,,water soluble,"Pitre, Spencer P.;?McTiernan, Christopher D.;?Ismaili, Hossein;?Scaiano, Juan C.[Journal of the American Chemical Society,?2013, vol. 135, # 36, p. 13286 - 13289]"
,,,,,,,Full Text
,,,,,,,Cited 226 timesDetailsAbstract
,in solution,24.49,octanol,,,Solubility: 0.1053 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,29.69,octanol,,,Solubility: 0.1103 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,32.69,octanol,,,Solubility: 0.1131 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,34.99,octanol,,,Solubility: 0.1159 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,49.09,octanol,,,Solubility: 0.1299 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,47.39,octanol,,,Solubility: 0.1279 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,45.49,octanol,,,Solubility: 0.1260 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,44.09,octanol,,,Solubility: 0.1243 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,42.29,octanol,,,Solubility: 0.1224 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,39.99,octanol,,,Solubility: 0.1206 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,38.09,octanol,,,Solubility: 0.1188 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,36.69,octanol,,,Solubility: 0.1172 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,33.79,octanol,,,Solubility: 0.1146 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,31.09,octanol,,,Solubility: 0.1115 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,28.29,octanol,,,Solubility: 0.1089 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
,in solution,26.79,octanol,,,Solubility: 0.1072 mol/mol,"Jia, Qingzhu;?Ma, Peisheng;?Yi, Shouzhi;?Wang, Qiang;?Wang, Chang;?Li, Guiju[Journal of Chemical and Engineering Data,?2008, vol. 53, # 6, p. 1278 - 1282]"
,,,,,,,Full Text
,,,,,,,Cited 30 timesDetailsAbstract
23.6,in pure solvent,24,H2O,,,acidic solution,"Tharayil, Nishanth;?Bhowmik, Prasanta C.;?Xing, Baoshan[Journal of Agricultural and Food Chemistry,?2006, vol. 54, # 8, p. 3033 - 3040]"
,,,,,,,Full Text
,,,,,,,Cited 54 timesDetailsAbstract
,in pure solvent,20,octan-1-ol,,,Solubility: 12.9 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,25,octan-1-ol,,,Solubility: 13.9 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,30,octan-1-ol,,,Solubility: 15.4 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,37,octan-1-ol,,,Solubility: 17.7 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,42,octan-1-ol,,,Solubility: 18.6 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,20,hexane,,,Solubility: 0.000205 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,21,hexane,,,Solubility: 0.000245 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,25,hexane,,,Solubility: 0.000305 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,30,hexane,,,Solubility: 0.000376 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,37,hexane,,,Solubility: 0.000596 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
,in pure solvent,42,hexane,,,Solubility: 0.000714 mol-percent,"Perlovich, German L.;?Volkova, Tatyana V.;?Bauer-Brandl, Annette[Journal of Pharmaceutical Sciences,?2006, vol. 95, # 7, p. 1448 - 1458]"
,,,,,,,Full Text
,,,,,,,Cited 26 timesDetailsAbstract
9.6974,in solution,32,H2O,,,,"Hasegawa, Tetsuya;?Kim, Soan;?Tsuchida, Mamoru;?Issiki, Yasunori;?Kondo, Seiichi;?Sugibayashi, Kenji[Chemical and Pharmaceutical Bulletin,?2005, vol. 53, # 3, p. 271 - 276]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.61 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,methanol,,,Solubility: 55.58 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,ethanol,,,Solubility: 43.27 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,propan-2-ol,,,Solubility: 36.2 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,octan-1-ol,,,Solubility: 13.14 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,acetone,,,Solubility: 32.23 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,various solvent(s),,,Solubility: 15.34 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,ethyl acetate,,,Solubility: 11.77 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,25,toluene,,,Solubility: 0.15 p(g/100g solution),"Gracin, Sandra;?Rasmuson, Ake C.[Journal of Chemical and Engineering Data,?2002, vol. 47, # 6, p. 1379 - 1383]"
,,,,,,,Full Text
,,,,,,,Cited 114 timesDetailsAbstract
,in pure solvent,5,H2O,,,Solubility: 0.0159 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,11,H2O,,,Solubility: 0.0228 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,16,H2O,,,Solubility: 0.0299 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,20,H2O,,,Solubility: 0.0374 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,25,H2O,,,Solubility: 0.0489 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,30,H2O,,,Solubility: 0.0634 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,34,H2O,,,Solubility: 0.0812 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,39,H2O,,,Solubility: 0.1027 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,43,H2O,,,Solubility: 0.1385 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,48,H2O,,,Solubility: 0.1804 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,53,H2O,,,Solubility: 0.2438 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,57,H2O,,,Solubility: 0.3330 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,62,H2O,,,Solubility: 0.4286 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in pure solvent,72,H2O,,,Solubility: 0.7269 mol/kg,"Apelblat, Alexander;?Manzurola, Emanuel[Journal of Chemical Thermodynamics,?1997, vol. 29, # 12, p. 1527 - 1533]"
,,,,,,,Full Text
,,,,,,,Cited 517 timesDetailsAbstract
,in solution,,,,,,"Beerbower;?Wu;?Martin[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 2, p. 179 - 188]"
,,,,,,,Full Text
,,,,,,,Cited 163 timesDetailsAbstract
,,,,,,,"Martin;?Wu;?Beerbower[Journal of Pharmaceutical Sciences,?1984, vol. 73, # 2, p. 188 - 194]"
,,,,,,,Full Text
,,,,,,,Cited 63 timesDetailsAbstract
,,,,,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.827,in solution,20,H2O,,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
5.0939,in solution,25,H2O,,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.918,in solution,35,H2O,,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
12.0358,in solution,40,H2O,,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
3.819,in solution,20,"H2O, KBr",0.10 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
5.04,in solution,25,"H2O, KBr",0.10 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.217,in solution,35,"H2O, KBr",0.35 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.273,in solution,35,"H2O, KBr",0.30 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.331,in solution,35,"H2O, KBr",0.25 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.439,in solution,35,"H2O, KBr",0.20 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.648,in solution,35,"H2O, KBr",0.15 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.827,in solution,35,"H2O, KBr",0.10 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
9.877,in solution,35,"H2O, KBr",0.05 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
12.0344,in solution,40,"H2O, KBr",0.10 mol dm-3,,,"Sugunan, S.;?Thomas, Benny[Indian Journal of Chemistry, Section A: Inorganic, Physical, Theoretical and Analytical,?1995, vol. 34, # 2, p. 134 - 136]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,37,various solvent(s),,,Solubility: 0.545 weight-percent,"Gruno;?Pflegel[Pharmazie,?1993, vol. 48, # 12, p. 907 - 912]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
,in solution,37,H2O,,,Solubility: 1.33 weight-percent,"Gruno;?Pflegel[Pharmazie,?1993, vol. 48, # 12, p. 907 - 912]"
,,,,,,,Full Text
,,,,,,,Cited 2 timesDetailsAbstract
5.801,in pure solvent,25,H2O,,,,"Nakai;?Yamamoto;?Terada;?Oguchi;?Saito;?Watanabe[Chemical and Pharmaceutical Bulletin,?1989, vol. 37, # 4, p. 1055 - 1058]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
4.627,in pure solvent,25,H2O,,,,"Wu;?Martin[Journal of Pharmaceutical Sciences,?1983, vol. 72, # 6, p. 587 - 592]"
,,,,,,,Full Text
,,,,,,,Cited 69 timesDetailsAbstract
133.7,in pure solvent,25,dioxane,,,,"Wu;?Martin[Journal of Pharmaceutical Sciences,?1983, vol. 72, # 6, p. 587 - 592]"
,,,,,,,Full Text
,,,,,,,Cited 69 timesDetailsAbstract
,,,,,,Loesl. in pH 1.2 Pufferlsg.,"Armstrong et al.[Journal of Pharmacy and Pharmacology,?1979, vol. 31, p. 627,628]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Wasser-Cetomacrogol,"Attwood;?Elworthy;?Kayne[Journal of Pharmacy and Pharmacology,?1971, vol. 23, p. 77S-84S]"
,,,,,,,Full Text
,,,,,,,Cited 13 timesDetailsAbstract
,,,,,,"in Wasser, n-Hexan u. Cematogrol, PEG 1000 u.a.","Corby;?Elworthy[Journal of Pharmacy and Pharmacology,?1971, vol. 23, p. 39S-48S]"
,,,,,,,Full Text
,,,,,,,Cited 10 timesDetailsAbstract
,,,,,,"in THF bei 30grad: 44,30 g","Hancock;?Idoux[Journal of Organic Chemistry,?1967, vol. 32, p. 1931,1932]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,"in Dioxan bei 30grad: 21,56 g","Hancock;?Idoux[Journal of Organic Chemistry,?1967, vol. 32, p. 1931,1932]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in W.,"Nogami et al.[Chemical and pharmaceutical bulletin,?1966, vol. 14, p. 351,352]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,bei 30grad in Bzl. u. Cyclohexan,"Hancock et al.[Journal of Organic Chemistry,?1966, vol. 31, p. 3801]"
,,,,,,,Full Text
,,,,,,,Cited 17 timesDetails
,,,,,,Loeslichkeit in Alkohol,"Kovalenko;?Kazachenko[Russian Journal of Inorganic Chemistry,?1965, vol. 10, p. 501,504]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,in W. bei 30grad,"Valinoti;?Bolton[Journal of Pharmaceutical Sciences,?1962, vol. 51, p. 201,202]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Polyethylenoxid-stearat-Lsg. bei 25grad,"GOODHART;?MARTIN[Journal of Pharmaceutical Sciences,?1962, vol. 51, p. 50 - 54]"
,,,,,,,Full Text
,,,,,,,Cited 22 timesDetailsAbstract
,,,,,,"in W. b. 25grad in Ggw. v. Solubilisatoren (Harnstoff, Acetamid, Cyanacetamid)","Samejima[Yakugaku Zasshi/Journal of the Pharmaceutical Society of Japan,?1960, vol. 80, p. 92][Chem.Abstr.,?1960, # 11649]"
,,,,,,,Full Text
,,,,,,,Details
,,25,benzene,,,,"Ongley[Journal of the Chemical Society,?1954, p. 3634]"
,,,,,,,Full Text
,,,,,,,Details
,,25,H2O,,,,"Ongley[Journal of the Chemical Society,?1954, p. 3634]"
,,,,,,,Full Text
,,,,,,,Details
,,50.9,H2O,,,100 g solvent dissolves. 2.38 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
,,167,H2O,,,100 g solvent dissolves. 85.20 g Substance.,"Sidgwick;?Ewbank[Journal of the Chemical Society,?1921, vol. 119, p. 983,988]"
,,,,,,,Full Text
,,,,,,,Details
