"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,53.99,dimethyl sulfoxide,,,Solubility: 1.258 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,56.39,dimethyl sulfoxide,,,Solubility: 1.412 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60.51,dimethyl sulfoxide,,,Solubility: 1.597 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,64.27,dimethyl sulfoxide,,,Solubility: 1.782 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,67.09,dimethyl sulfoxide,,,Solubility: 1.955 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,71.49,dimethyl sulfoxide,,,Solubility: 2.278 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,24.84,"1,4-dioxane",,,Solubility: 0.2926 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,29.59,"1,4-dioxane",,,Solubility: 0.3526 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,33.23,"1,4-dioxane",,,Solubility: 0.4082 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,37.39,"1,4-dioxane",,,Solubility: 0.4475 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,41.59,"1,4-dioxane",,,Solubility: 0.5181 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,44.09,"1,4-dioxane",,,Solubility: 0.5502 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,47.19,"1,4-dioxane",,,Solubility: 0.6045 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,51.89,"1,4-dioxane",,,Solubility: 0.6874 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,55.39,"1,4-dioxane",,,Solubility: 0.7647 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,58.89,"1,4-dioxane",,,Solubility: 0.8454 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,62.19,"1,4-dioxane",,,Solubility: 0.9315 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,66.99,"1,4-dioxane",,,Solubility: 1.052 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,25.59,butan-1-ol,,,Solubility: 0.05974 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,31.29,butan-1-ol,,,Solubility: 0.07748 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,34.19,butan-1-ol,,,Solubility: 0.0935 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,37.59,butan-1-ol,,,Solubility: 0.1126 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,42.51,butan-1-ol,,,Solubility: 0.1431 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,47.59,butan-1-ol,,,Solubility: 0.1766 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,51.19,butan-1-ol,,,Solubility: 0.2046 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,55.39,butan-1-ol,,,Solubility: 0.2367 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,58.49,butan-1-ol,,,Solubility: 0.2681 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,60.99,butan-1-ol,,,Solubility: 0.3036 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,63.29,butan-1-ol,,,Solubility: 0.3336 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in pure solvent,66.99,butan-1-ol,,,Solubility: 0.3842 molpercent,"Li, Hua;?Wang, Hongkai;?Zhao, Lei[Journal of Chemical and Engineering Data,?2011, vol. 56, # 4, p. 1134 - 1138]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,in solution,10.23,ethanol,,,Solubility: 0.04817 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,14.42,ethanol,,,Solubility: 0.05563 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,20.41,ethanol,,,Solubility: 0.06723 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,25.05,ethanol,,,Solubility: 0.07946 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,30.45,ethanol,,,Solubility: 0.09534 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,34.91,ethanol,,,Solubility: 0.1106 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,35.4,ethanol,,,Solubility: 0.1133 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,40.15,ethanol,,,Solubility: 0.1323 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,45.63,ethanol,,,Solubility: 0.1601 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,51.45,ethanol,,,Solubility: 0.1882 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,11.42,methanol,,,Solubility: 0.05982 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,15.95,methanol,,,Solubility: 0.06772 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,20.2,methanol,,,Solubility: 0.07822 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,24.92,methanol,,,Solubility: 0.09242 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,29.7,methanol,,,Solubility: 0.1083 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,34.9,methanol,,,Solubility: 0.1268 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,39.42,methanol,,,Solubility: 0.1459 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,44.86,methanol,,,Solubility: 0.1713 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,49.41,methanol,,,Solubility: 0.2007 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,10.22,acetone,,,Solubility: 0.1115 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,15.1,acetone,,,Solubility: 0.1254 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,18.9,acetone,,,Solubility: 0.1356 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,19.85,acetone,,,Solubility: 0.1421 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,25.2,acetone,,,Solubility: 0.1628 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,30.45,acetone,,,Solubility: 0.1898 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,35.35,acetone,,,Solubility: 0.2163 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,40.1,acetone,,,Solubility: 0.2463 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,45.6,acetone,,,Solubility: 0.277 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,50.5,acetone,,,Solubility: 0.3108 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,8.62,ethyl acetate,,,Solubility: 0.06591 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,12.55,ethyl acetate,,,Solubility: 0.07348 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,17.3,ethyl acetate,,,Solubility: 0.08238 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,21.4,ethyl acetate,,,Solubility: 0.09128 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,25.38,ethyl acetate,,,Solubility: 0.10366 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
,in solution,30.62,ethyl acetate,,,Solubility: 0.1193 mol-percent,"Nie, Qiang;?Wang, Jing-Kang;?Wang, Yong-Li;?Wang, Shi[Journal of Chemical and Engineering Data,?2005, vol. 50, # 3, p. 989 - 992]"
,,,,,,,Full Text
,,,,,,,Cited 52 timesDetailsAbstract
