"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,1.5,dimethylformamide,,,Solubility: 0.183 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,12,dimethylformamide,,,Solubility: 0.234 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,25,dimethylformamide,,,Solubility: 0.309 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,36,dimethylformamide,,,Solubility: 0.353 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,50,dimethylformamide,,,Solubility: 0.445 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,60,dimethylformamide,,,Solubility: 0.524 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,1.5,H2O,,,Solubility: 0.164 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,15,H2O,,,Solubility: 0.290 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,25,H2O,,,Solubility: 0.554 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,36,H2O,,,Solubility: 0.904 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,44,H2O,,,Solubility: 1.399 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,50.5,H2O,,,Solubility: 1.938 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,54,H2O,,,Solubility: 2.350 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,60,H2O,,,Solubility: 3.164 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,65,H2O,,,Solubility: 4.222 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
,in solution,69.2,H2O,,,Solubility: 5.449 mol-percent,"Krivankova;?Marcisinova;?Sohnel[Journal of Chemical and Engineering Data,?1992, vol. 37, # 1, p. 23 - 24]"
,,,,,,,Full Text
,,,,,,,Cited 27 timesDetailsAbstract
