"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,in pure solvent,9.99,propan-1-ol,,,Solubility: 1.0652 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,9.99,methanol,,,Solubility: 1.0835 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,iso-butanol,,,Solubility: 1.1164 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,acetonitrile,,,Solubility: 1.1268 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,isopropyl alcohol,,,Solubility: 1.1465 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,9.99,butan-1-ol,,,Solubility: 1.1750 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,1-Propyl acetate,,,Solubility: 1.2180 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,ethyl acetate,,,Solubility: 1.2310 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,ethanol,,,Solubility: 1.2521 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,propan-1-ol,,,Solubility: 1.3041 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,methanol,,,Solubility: 1.3329 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,iso-butanol,,,Solubility: 1.3487 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,butan-1-ol,,,Solubility: 1.3807 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,1-Propyl acetate,,,Solubility: 1.4322 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,acetonitrile,,,Solubility: 1.4677 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,ethyl acetate,,,Solubility: 1.4802 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,isopropyl alcohol,,,Solubility: 1.5064 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,ethanol,,,Solubility: 1.5646 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,propan-1-ol,,,Solubility: 1.5765 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,methanol,,,Solubility: 1.6370 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,butan-1-ol,,,Solubility: 1.6370 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,iso-butanol,,,Solubility: 1.6471 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,1-Propyl acetate,,,Solubility: 1.7422 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,ethyl acetate,,,Solubility: 1.8691 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,acetonitrile,,,Solubility: 1.8704 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,propan-1-ol,,,Solubility: 1.9305 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,ethanol,,,Solubility: 1.9444 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,butan-1-ol,,,Solubility: 1.9842 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,isopropyl alcohol,,,Solubility: 1.9904 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,"N,N-dimethyl-formamide",,,Solubility: 10.6016 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,"N,N-dimethyl-formamide",,,Solubility: 11.7114 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,"N,N-dimethyl-formamide",,,Solubility: 13.0823 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,9.99,"N,N-dimethyl acetamide",,,Solubility: 14.3491 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,"N,N-dimethyl-formamide",,,Solubility: 14.5320 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,14.99,"N,N-dimethyl acetamide",,,Solubility: 16.3317 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,"N,N-dimethyl-formamide",,,Solubility: 16.3584 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,44.99,"N,N-dimethyl-formamide",,,Solubility: 18.4811 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,19.99,"N,N-dimethyl acetamide",,,Solubility: 18.5337 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,iso-butanol,,,Solubility: 2.0102 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,methanol,,,Solubility: 2.0414 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,44.99,1-Propyl acetate,,,Solubility: 2.1453 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,ethyl acetate,,,Solubility: 2.3142 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,acetonitrile,,,Solubility: 2.3691 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,propan-1-ol,,,Solubility: 2.3821 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,butan-1-ol,,,Solubility: 2.4000 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,iso-butanol,,,Solubility: 2.4794 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,isopropyl alcohol,,,Solubility: 2.4946 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,ethanol,,,Solubility: 2.4949 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,methanol,,,Solubility: 2.6555 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,49.99,1-Propyl acetate,,,Solubility: 2.7727 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,44.99,ethyl acetate,,,Solubility: 2.8184 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,butan-1-ol,,,Solubility: 2.8685 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,44.99,acetonitrile,,,Solubility: 2.9892 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,24.99,"N,N-dimethyl acetamide",,,Solubility: 21.2050 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,49.99,"N,N-dimethyl-formamide",,,Solubility: 21.3370 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,29.99,"N,N-dimethyl acetamide",,,Solubility: 24.1860 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,"N,N-dimethyl acetamide",,,Solubility: 27.1196 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,propan-1-ol,,,Solubility: 3.0084 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,iso-butanol,,,Solubility: 3.0267 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,ethanol,,,Solubility: 3.0636 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,isopropyl alcohol,,,Solubility: 3.1582 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,49.99,ethyl acetate,,,Solubility: 3.4023 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,34.99,methanol,,,Solubility: 3.4136 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,butan-1-ol,,,Solubility: 3.5089 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,49.99,acetonitrile,,,Solubility: 3.6986 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,44.99,iso-butanol,,,Solubility: 3.7742 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,propan-1-ol,,,Solubility: 3.7851 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,ethanol,,,Solubility: 3.8647 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
,in pure solvent,39.99,"N,N-dimethyl acetamide",,,Solubility: 30.2085 molpercent,"Wang, Li;?Li, Danning;?Wang, Lingyu;?Hao, Hongxun;?Zhou, Lina[Journal of Chemical and Engineering Data,?2021, vol. 66, # 12, p. 4593 - 4602]"
,,,,,,,Full Text
,,,,,,,Cited 5 timesDetailsAbstract
