"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
,,,,,,Loeslichkeit in Tetramethylharnstoff,"Luettringhaus,A.;?Dirksen,H.-W.[Angewandte Chemie,?1963, vol. 75, p. 1059 - 1068]"
,,,,,,,Full Text
,,,,,,,Details
,,22,H2O,,,100 g solvent dissolves. 0.027 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 0.037 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.254 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CHCl3,,,100 g solvent dissolves. 65.076 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CCl4,,,100 g solvent dissolves. 2.431 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,benzene,,,100 g solvent dissolves. 60.644 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,toluene,,,100 g solvent dissolves. 45.470 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,methanol,,,100 g solvent dissolves. 5.014 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 1.916 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethanol,,,100 g solvent dissolves. 3.039 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,diethyl ether,,,100 g solvent dissolves. 9.422 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,acetone,,,100 g solvent dissolves. 81.901 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,ethyl acetate,,,100 g solvent dissolves. 57.929 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,CS2,,,100 g solvent dissolves. 2.306 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,15,pyridine,,,100 g solvent dissolves. 76.810 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 158][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2052]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CS2,,,2.190 part(s) of substance.dissolves in:100 parts of solvent.,"Beilstein;?Kuhlberg[Justus Liebigs Annalen der Chemie,?1870, vol. 155, p. 13]"
,,,,,,,Full Text
,,,,,,,Details
