"Solubility, g°§l-1",Saturation,"Temperature (Solubility (MCS)), °„C",Solvent (Solubility (MCS)),Ratio of Solvents,Location,Comment (Solubility (MCS)),Reference
0.254,in pure solvent,4.34,"H2O, various solvent(s)",,,Ratio of solvents: 50:50,"Luning Prak, Dianne J.;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2446 - 2450]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.541,in pure solvent,30.84,"H2O, various solvent(s)",,,Ratio of solvents: 75:25,"Luning Prak, Dianne J.;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2446 - 2450]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.268,in pure solvent,4.34,"H2O, various solvent(s)",,,Ratio of solvents: 75:25,"Luning Prak, Dianne J.;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2446 - 2450]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.749,in pure solvent,40.44,H2O,,,,"Luning Prak, Dianne J.;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2446 - 2450]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.667,in pure solvent,35.34,H2O,,,,"Luning Prak, Dianne J.;?O'Sullivan, Daniel W.[Journal of Chemical and Engineering Data,?2007, vol. 52, # 6, p. 2446 - 2450]"
,,,,,,,Full Text
,,,,,,,Cited 28 timesDetailsAbstract
0.186468,in pure solvent,4.5,H2O,,,,"Li, Hui;?Teppen, Brian J.;?Johnston, Cliff T.;?Boyd, Stephen A.[Environmental Science and Technology,?2004, vol. 38, # 20, p. 5433 - 5442]"
,,,,,,,Full Text
,,,,,,,Cited 117 timesDetailsAbstract
0.36569,in pure solvent,24.5,H2O,,,,"Li, Hui;?Teppen, Brian J.;?Johnston, Cliff T.;?Boyd, Stephen A.[Environmental Science and Technology,?2004, vol. 38, # 20, p. 5433 - 5442]"
,,,,,,,Full Text
,,,,,,,Cited 117 timesDetailsAbstract
0.428556,in pure solvent,30,H2O,,,,"Li, Hui;?Teppen, Brian J.;?Johnston, Cliff T.;?Boyd, Stephen A.[Environmental Science and Technology,?2004, vol. 38, # 20, p. 5433 - 5442]"
,,,,,,,Full Text
,,,,,,,Cited 117 timesDetailsAbstract
0.530634,in pure solvent,37,H2O,,,,"Li, Hui;?Teppen, Brian J.;?Johnston, Cliff T.;?Boyd, Stephen A.[Environmental Science and Technology,?2004, vol. 38, # 20, p. 5433 - 5442]"
,,,,,,,Full Text
,,,,,,,Cited 117 timesDetailsAbstract
0.35,in pure solvent,25,H2O,,,,"Kraeling, Margaret E. K.;?Reddy, Gunda;?Bronaugh, Robert L.[Journal of Applied Toxicology,?1998, vol. 18, # 6, p. 387 - 392]"
,,,,,,,Full Text
,,,,,,,Cited 8 timesDetailsAbstract
404.909,in pure solvent,25,H2O,,,,"Gan, Leong-Huat[Canadian Journal of Chemistry,?1985, vol. 63, p. 598 - 601]"
,,,,,,,Full Text
,,,,,,,DetailsAbstract
,,,,,,Loeslichkeit in Isopropanol,"Gan;?Norris[Canadian Journal of Chemistry,?1974, vol. 52, p. 1,4]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,Loeslichkeit in wss. HNO3,"Romanzowa[Russian Journal of Physical Chemistry,?1964, vol. 38, p. 1474][Zhurnal Fizicheskoi Khimii,?1964, vol. 38, p. 2711]"
,,,,,,,Full Text
,,,,,,,Details
,,15,H2O,,,100 g solvent dissolves. 0.0278 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,H2O,,,100 g solvent dissolves. 0.102 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,100,H2O,,,100 g solvent dissolves. 0.498 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,diethyl ether,,,100 g solvent dissolves. 1.70 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,32.5,diethyl ether,,,100 g solvent dissolves. 2.72 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CS2,,,100 g solvent dissolves. 0.239 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,33,CS2,,,100 g solvent dissolves. 0.44 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CHCl3,,,100 g solvent dissolves. 6.24 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CHCl3,,,100 g solvent dissolves. 18.42 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,CCl4,,,100 g solvent dissolves. 0.237 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,CCl4,,,100 g solvent dissolves. 0.69 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,benzene,,,100 g solvent dissolves. 6.18 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,benzene,,,100 g solvent dissolves. 25.70 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,toluene,,,100 g solvent dissolves. 11.82 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,toluene,,,100 g solvent dissolves. 76.31 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,methanol,,,100 g solvent dissolves. 3.76 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,methanol,,,100 g solvent dissolves. 7.62 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,ethanol,,,100 g solvent dissolves. 2.09 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethanol,,,100 g solvent dissolves. 4.57 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,acetone,,,100 g solvent dissolves. 59.11 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,acetone,,,100 g solvent dissolves. 160.67 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,ethyl acetate,,,100 g solvent dissolves. 29.83 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,ethyl acetate,,,100 g solvent dissolves. 52.40 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,17,pyridine,,,100 g solvent dissolves. 112.61 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
,,50,pyridine,,,100 g solvent dissolves. 194.23 g Substance.,"Desvergnes[Le Moniteur scientifique (Paris), vol. <5> 15, p. 150][Chemisches Zentralblatt,?1925, vol. 96, # II, p. 2050]"
,,,,,,,Full Text
,,,,,,,Details
0.48,in solution,18,petroleum ether,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
3.704,in solution,,CCl4,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
12.5,in solution,,diethyl ether,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
14.8,in solution,18,ethanol,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
66.667,in solution,,CHCl3,,,,"Dimroth;?Bamberger[Justus Liebigs Annalen der Chemie,?1924, vol. 438, p. 104]"
,,,,,,,Full Text
,,,,,,,Details
,,,H2O,,,0.04 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1895, vol. 14, p. 140]"
,,,,,,,Full Text
,,,,,,,Details
,,17.5,CHCl3,,,6.1 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
,,16,benzene,,,6.2 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
,,16,methanol,,,4.9 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
,,16,ethanol,,,1.9 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
,,17.5,diethyl ether,,,1.5 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
,,17.5,CS2,,,0.25 part(s) of substance.dissolves in:100 parts of solvent.,"Lobry de Bruyn[Zeitschrift fur Physikalische Chemie, Stoechiometrie und Verwandtschaftslehre,?1892, vol. 10, p. 784]"
,,,,,,,Full Text
,,,,,,,Details
,,,,,,,"Lobry de Bruyn;?van Leent[Recueil des Travaux Chimiques des Pays-Bas,?1894, vol. 13, p. 150]"
,,,,,,,Full Text
,,,,,,,Details
